concessionaria;ano_do_pnv_snv;rodovia;km_m;sentido;latitude;longitude
ECO101;2020;BR-101/ES;262,905;Decrescente;-20,165058;-40,273384
ECO101;2020;BR-101/ES;262,905;Decrescente;-20,165058;-40,273384
ECO101;2020;BR-101/ES;262,925;Decrescente;-20,165212;-40,273271
ECO101;2020;BR-101/ES;262,925;Decrescente;-20,165212;-40,273271
ECO101;2020;BR-101/ES;262,945;Decrescente;-20,165352;-40,273164
ECO101;2020;BR-101/ES;262,945;Decrescente;-20,165352;-40,273164
ECO101;2020;BR-101/ES;262,965;Decrescente;-20,165498;-40,273053
ECO101;2020;BR-101/ES;262,985;Decrescente;-20,165645;-40,272942
ECO101;2020;BR-101/ES;263,005;Decrescente;-20,165790;-40,272831
ECO101;2020;BR-101/ES;263,025;Decrescente;-20,165937;-40,272720
ECO101;2020;BR-101/ES;262,965;Decrescente;-20,165498;-40,273053
ECO101;2020;BR-101/ES;262,985;Decrescente;-20,165645;-40,272942
ECO101;2020;BR-101/ES;263,045;Decrescente;-20,166084;-40,272610
ECO101;2020;BR-101/ES;263,065;Decrescente;-20,166231;-40,272500
ECO101;2020;BR-101/ES;263,005;Decrescente;-20,165790;-40,272831
ECO101;2020;BR-101/ES;263,085;Decrescente;-20,166376;-40,272388
ECO101;2020;BR-101/ES;263,025;Decrescente;-20,165937;-40,272720
ECO101;2020;BR-101/ES;263,045;Decrescente;-20,166084;-40,272610
ECO101;2020;BR-101/ES;263,105;Decrescente;-20,166520;-40,272274
ECO101;2020;BR-101/ES;263,125;Decrescente;-20,166663;-40,272159
ECO101;2020;BR-101/ES;263,145;Decrescente;-20,166806;-40,272045
ECO101;2020;BR-101/ES;263,065;Decrescente;-20,166231;-40,272500
ECO101;2020;BR-101/ES;263,165;Decrescente;-20,166949;-40,271930
ECO101;2020;BR-101/ES;263,085;Decrescente;-20,166376;-40,272388
ECO101;2020;BR-101/ES;263,185;Decrescente;-20,167093;-40,271815
ECO101;2020;BR-101/ES;263,105;Decrescente;-20,166520;-40,272274
ECO101;2020;BR-101/ES;263,205;Decrescente;-20,167236;-40,271701
ECO101;2020;BR-101/ES;263,125;Decrescente;-20,166663;-40,272159
ECO101;2020;BR-101/ES;263,225;Decrescente;-20,167380;-40,271587
ECO101;2020;BR-101/ES;263,145;Decrescente;-20,166806;-40,272045
ECO101;2020;BR-101/ES;263,245;Decrescente;-20,167528;-40,271473
ECO101;2020;BR-101/ES;263,165;Decrescente;-20,166949;-40,271930
ECO101;2020;BR-101/ES;263,265;Decrescente;-20,167668;-40,271360
ECO101;2020;BR-101/ES;263,185;Decrescente;-20,167093;-40,271815
ECO101;2020;BR-101/ES;263,285;Decrescente;-20,167810;-40,271243
ECO101;2020;BR-101/ES;263,305;Decrescente;-20,167952;-40,271127
ECO101;2020;BR-101/ES;263,205;Decrescente;-20,167236;-40,271701
ECO101;2020;BR-101/ES;263,325;Decrescente;-20,168095;-40,271012
ECO101;2020;BR-101/ES;263,225;Decrescente;-20,167380;-40,271587
ECO101;2020;BR-101/ES;263,245;Decrescente;-20,167528;-40,271473
ECO101;2020;BR-101/ES;263,345;Decrescente;-20,168238;-40,270898
ECO101;2020;BR-101/ES;263,265;Decrescente;-20,167668;-40,271360
ECO101;2020;BR-101/ES;263,365;Decrescente;-20,168381;-40,270782
ECO101;2020;BR-101/ES;263,285;Decrescente;-20,167810;-40,271243
ECO101;2020;BR-101/ES;263,385;Decrescente;-20,168524;-40,270667
ECO101;2020;BR-101/ES;263,405;Decrescente;-20,168667;-40,270552
ECO101;2020;BR-101/ES;263,305;Decrescente;-20,167952;-40,271127
ECO101;2020;BR-101/ES;263,425;Decrescente;-20,168810;-40,270437
ECO101;2020;BR-101/ES;263,325;Decrescente;-20,168095;-40,271012
ECO101;2020;BR-101/ES;263,445;Decrescente;-20,168952;-40,270321
ECO101;2020;BR-101/ES;263,345;Decrescente;-20,168238;-40,270898
ECO101;2020;BR-101/ES;263,457;Decrescente;-20,169037;-40,270251
ECO101;2020;BR-101/ES;263,365;Decrescente;-20,168381;-40,270782
ECO101;2020;BR-101/ES;264,038;Decrescente;-20,173351;-40,267169
ECO101;2020;BR-101/ES;263,385;Decrescente;-20,168524;-40,270667
ECO101;2020;BR-101/ES;264,058;Decrescente;-20,173515;-40,267087
ECO101;2020;BR-101/ES;264,078;Decrescente;-20,173679;-40,267005
ECO101;2020;BR-101/ES;263,405;Decrescente;-20,168667;-40,270552
ECO101;2020;BR-101/ES;264,098;Decrescente;-20,173842;-40,266922
ECO101;2020;BR-101/ES;264,118;Decrescente;-20,174006;-40,266840
ECO101;2020;BR-101/ES;263,425;Decrescente;-20,168810;-40,270437
ECO101;2020;BR-101/ES;264,138;Decrescente;-20,174169;-40,266758
ECO101;2020;BR-101/ES;264,158;Decrescente;-20,174333;-40,266676
ECO101;2020;BR-101/ES;263,445;Decrescente;-20,168952;-40,270321
ECO101;2020;BR-101/ES;264,178;Decrescente;-20,174496;-40,266594
ECO101;2020;BR-101/ES;263,457;Decrescente;-20,169037;-40,270251
ECO101;2020;BR-101/ES;264,198;Decrescente;-20,174661;-40,266515
ECO101;2020;BR-101/ES;264,038;Decrescente;-20,173351;-40,267169
ECO101;2020;BR-101/ES;264,218;Decrescente;-20,174831;-40,266444
ECO101;2020;BR-101/ES;264,058;Decrescente;-20,173515;-40,267087
ECO101;2020;BR-101/ES;264,238;Decrescente;-20,175001;-40,266376
ECO101;2020;BR-101/ES;264,078;Decrescente;-20,173679;-40,267005
ECO101;2020;BR-101/ES;264,258;Decrescente;-20,175171;-40,266308
ECO101;2020;BR-101/ES;264,098;Decrescente;-20,173842;-40,266922
ECO101;2020;BR-101/ES;264,278;Decrescente;-20,175340;-40,266248
ECO101;2020;BR-101/ES;264,118;Decrescente;-20,174006;-40,266840
ECO101;2020;BR-101/ES;264,138;Decrescente;-20,174169;-40,266758
ECO101;2020;BR-101/ES;264,298;Decrescente;-20,175522;-40,266183
ECO101;2020;BR-101/ES;264,158;Decrescente;-20,174333;-40,266676
ECO101;2020;BR-101/ES;264,318;Decrescente;-20,175692;-40,266130
ECO101;2020;BR-101/ES;264,338;Decrescente;-20,175867;-40,266073
ECO101;2020;BR-101/ES;264,178;Decrescente;-20,174496;-40,266594
ECO101;2020;BR-101/ES;264,198;Decrescente;-20,174661;-40,266515
ECO101;2020;BR-101/ES;264,358;Decrescente;-20,176040;-40,266013
ECO101;2020;BR-101/ES;264,218;Decrescente;-20,174831;-40,266444
ECO101;2020;BR-101/ES;264,378;Decrescente;-20,176215;-40,265957
ECO101;2020;BR-101/ES;264,398;Decrescente;-20,176391;-40,265904
ECO101;2020;BR-101/ES;264,238;Decrescente;-20,175001;-40,266376
ECO101;2020;BR-101/ES;264,418;Decrescente;-20,176567;-40,265854
ECO101;2020;BR-101/ES;264,258;Decrescente;-20,175171;-40,266308
ECO101;2020;BR-101/ES;264,438;Decrescente;-20,176745;-40,265808
ECO101;2020;BR-101/ES;264,278;Decrescente;-20,175340;-40,266248
ECO101;2020;BR-101/ES;264,458;Decrescente;-20,176923;-40,265763
ECO101;2020;BR-101/ES;264,298;Decrescente;-20,175522;-40,266183
ECO101;2020;BR-101/ES;264,478;Decrescente;-20,177101;-40,265721
ECO101;2020;BR-101/ES;264,318;Decrescente;-20,175692;-40,266130
ECO101;2020;BR-101/ES;264,498;Decrescente;-20,177280;-40,265678
ECO101;2020;BR-101/ES;264,338;Decrescente;-20,175867;-40,266073
ECO101;2020;BR-101/ES;264,518;Decrescente;-20,177458;-40,265635
ECO101;2020;BR-101/ES;264,538;Decrescente;-20,177636;-40,265591
ECO101;2020;BR-101/ES;264,358;Decrescente;-20,176040;-40,266013
ECO101;2020;BR-101/ES;264,558;Decrescente;-20,177814;-40,265546
ECO101;2020;BR-101/ES;264,378;Decrescente;-20,176215;-40,265957
ECO101;2020;BR-101/ES;264,578;Decrescente;-20,177992;-40,265502
ECO101;2020;BR-101/ES;264,398;Decrescente;-20,176391;-40,265904
ECO101;2020;BR-101/ES;264,598;Decrescente;-20,178178;-40,265457
ECO101;2020;BR-101/ES;264,418;Decrescente;-20,176567;-40,265854
ECO101;2020;BR-101/ES;264,618;Decrescente;-20,178352;-40,265416
ECO101;2020;BR-101/ES;264,438;Decrescente;-20,176745;-40,265808
ECO101;2020;BR-101/ES;264,638;Decrescente;-20,178524;-40,265375
ECO101;2020;BR-101/ES;264,458;Decrescente;-20,176923;-40,265763
ECO101;2020;BR-101/ES;264,658;Decrescente;-20,178705;-40,265327
ECO101;2020;BR-101/ES;264,678;Decrescente;-20,178884;-40,265287
ECO101;2020;BR-101/ES;264,478;Decrescente;-20,177101;-40,265721
ECO101;2020;BR-101/ES;264,698;Decrescente;-20,179064;-40,265252
ECO101;2020;BR-101/ES;264,498;Decrescente;-20,177280;-40,265678
ECO101;2020;BR-101/ES;264,518;Decrescente;-20,177458;-40,265635
ECO101;2020;BR-101/ES;264,538;Decrescente;-20,177636;-40,265591
ECO101;2020;BR-101/ES;264,558;Decrescente;-20,177814;-40,265546
ECO101;2020;BR-101/ES;264,718;Decrescente;-20,179245;-40,265220
ECO101;2020;BR-101/ES;264,578;Decrescente;-20,177992;-40,265502
ECO101;2020;BR-101/ES;264,738;Decrescente;-20,179426;-40,265191
ECO101;2020;BR-101/ES;264,598;Decrescente;-20,178178;-40,265457
ECO101;2020;BR-101/ES;264,618;Decrescente;-20,178352;-40,265416
ECO101;2020;BR-101/ES;264,638;Decrescente;-20,178524;-40,265375
ECO101;2020;BR-101/ES;264,658;Decrescente;-20,178705;-40,265327
ECO101;2020;BR-101/ES;264,758;Decrescente;-20,179608;-40,265168
ECO101;2020;BR-101/ES;264,678;Decrescente;-20,178884;-40,265287
ECO101;2020;BR-101/ES;264,778;Decrescente;-20,179791;-40,265154
ECO101;2020;BR-101/ES;264,698;Decrescente;-20,179064;-40,265252
ECO101;2020;BR-101/ES;264,798;Decrescente;-20,179974;-40,265144
ECO101;2020;BR-101/ES;264,718;Decrescente;-20,179245;-40,265220
ECO101;2020;BR-101/ES;264,818;Decrescente;-20,180158;-40,265143
ECO101;2020;BR-101/ES;264,738;Decrescente;-20,179426;-40,265191
ECO101;2020;BR-101/ES;264,838;Decrescente;-20,180341;-40,265146
ECO101;2020;BR-101/ES;264,758;Decrescente;-20,179608;-40,265168
ECO101;2020;BR-101/ES;264,778;Decrescente;-20,179791;-40,265154
ECO101;2020;BR-101/ES;264,858;Decrescente;-20,180525;-40,265155
ECO101;2020;BR-101/ES;264,878;Decrescente;-20,180707;-40,265176
ECO101;2020;BR-101/ES;264,798;Decrescente;-20,179974;-40,265144
ECO101;2020;BR-101/ES;264,818;Decrescente;-20,180158;-40,265143
ECO101;2020;BR-101/ES;264,898;Decrescente;-20,180888;-40,265207
ECO101;2020;BR-101/ES;264,918;Decrescente;-20,181068;-40,265243
ECO101;2020;BR-101/ES;264,838;Decrescente;-20,180341;-40,265146
ECO101;2020;BR-101/ES;264,938;Decrescente;-20,181248;-40,265278
ECO101;2020;BR-101/ES;264,858;Decrescente;-20,180525;-40,265155
ECO101;2020;BR-101/ES;264,878;Decrescente;-20,180707;-40,265176
ECO101;2020;BR-101/ES;264,958;Decrescente;-20,181428;-40,265312
ECO101;2020;BR-101/ES;264,898;Decrescente;-20,180888;-40,265207
ECO101;2020;BR-101/ES;264,978;Decrescente;-20,181609;-40,265344
ECO101;2020;BR-101/ES;264,998;Decrescente;-20,181787;-40,265389
ECO101;2020;BR-101/ES;264,918;Decrescente;-20,181068;-40,265243
ECO101;2020;BR-101/ES;265,018;Decrescente;-20,181961;-40,265445
ECO101;2020;BR-101/ES;264,938;Decrescente;-20,181248;-40,265278
ECO101;2020;BR-101/ES;265,038;Decrescente;-20,182134;-40,265508
ECO101;2020;BR-101/ES;264,958;Decrescente;-20,181428;-40,265312
ECO101;2020;BR-101/ES;265,058;Decrescente;-20,182304;-40,265577
ECO101;2020;BR-101/ES;264,978;Decrescente;-20,181609;-40,265344
ECO101;2020;BR-101/ES;265,078;Decrescente;-20,182470;-40,265655
ECO101;2020;BR-101/ES;264,998;Decrescente;-20,181787;-40,265389
ECO101;2020;BR-101/ES;265,098;Decrescente;-20,182636;-40,265732
ECO101;2020;BR-101/ES;265,018;Decrescente;-20,181961;-40,265445
ECO101;2020;BR-101/ES;265,118;Decrescente;-20,182798;-40,265819
ECO101;2020;BR-101/ES;265,038;Decrescente;-20,182134;-40,265508
ECO101;2020;BR-101/ES;265,138;Decrescente;-20,182953;-40,265917
ECO101;2020;BR-101/ES;265,058;Decrescente;-20,182304;-40,265577
ECO101;2020;BR-101/ES;265,158;Decrescente;-20,183108;-40,266016
ECO101;2020;BR-101/ES;265,078;Decrescente;-20,182470;-40,265655
ECO101;2020;BR-101/ES;265,178;Decrescente;-20,183261;-40,266117
ECO101;2020;BR-101/ES;265,098;Decrescente;-20,182636;-40,265732
ECO101;2020;BR-101/ES;265,198;Decrescente;-20,183414;-40,266218
ECO101;2020;BR-101/ES;265,118;Decrescente;-20,182798;-40,265819
ECO101;2020;BR-101/ES;265,218;Decrescente;-20,183567;-40,266320
ECO101;2020;BR-101/ES;265,138;Decrescente;-20,182953;-40,265917
ECO101;2020;BR-101/ES;265,238;Decrescente;-20,183719;-40,266422
ECO101;2020;BR-101/ES;265,158;Decrescente;-20,183108;-40,266016
ECO101;2020;BR-101/ES;265,258;Decrescente;-20,183873;-40,266521
ECO101;2020;BR-101/ES;265,178;Decrescente;-20,183261;-40,266117
ECO101;2020;BR-101/ES;265,278;Decrescente;-20,184025;-40,266624
ECO101;2020;BR-101/ES;265,198;Decrescente;-20,183414;-40,266218
ECO101;2020;BR-101/ES;265,298;Decrescente;-20,184176;-40,266728
ECOSUL;1996;BR-116/RS;511,900;Crescente;-31,634552;-52,330710
ECOSUL;1996;BR-116/RS;512,100;Crescente;-31,635940;-52,332682
ECOSUL;1996;BR-116/RS;512,300;Crescente;-31,637048;-52,333738
ECOSUL;1996;BR-116/RS;512,500;Crescente;-31,638871;-52,334238
ECOSUL;1996;BR-116/RS;512,700;Crescente;-31,641083;-52,334704
ECOSUL;1996;BR-116/RS;512,900;Crescente;-31,642114;-52,334926
ECOSUL;1996;BR-116/RS;513,100;Crescente;-31,643867;-52,335298
ECOSUL;1996;BR-116/RS;513,300;Crescente;-31,645076;-52,335559
ECOSUL;1996;BR-116/RS;513,500;Crescente;-31,646525;-52,335854
ECOSUL;1996;BR-116/RS;513,700;Crescente;-31,648482;-52,336264
ECOSUL;1996;BR-116/RS;513,900;Crescente;-31,650307;-52,336751
ECOSUL;1996;BR-116/RS;514,100;Crescente;-31,652982;-52,337185
ECOSUL;1996;BR-116/RS;514,300;Crescente;-31,653926;-52,337384
ECOSUL;1996;BR-116/RS;514,500;Crescente;-31,655685;-52,337726
ECOSUL;1996;BR-116/RS;514,700;Crescente;-31,657269;-52,338114
ECOSUL;1996;BR-116/RS;514,900;Crescente;-31,659102;-52,338468
ECOSUL;1996;BR-116/RS;515,100;Crescente;-31,660814;-52,338821
ECOSUL;1996;BR-116/RS;515,300;Crescente;-31,662281;-52,339131
ECOSUL;1996;BR-116/RS;515,500;Crescente;-31,664364;-52,339567
ECOSUL;1996;BR-116/RS;515,700;Crescente;-31,665836;-52,339870
ECOSUL;1996;BR-116/RS;515,900;Crescente;-31,667169;-52,340096
ECOSUL;1996;BR-116/RS;516,100;Crescente;-31,670306;-52,340766
ECOSUL;1996;BR-116/RS;516,300;Crescente;-31,671351;-52,340999
ECOSUL;1996;BR-116/RS;516,500;Crescente;-31,673285;-52,341381
ECOSUL;1996;BR-116/RS;516,700;Crescente;-31,674986;-52,341729
ECOSUL;1996;BR-116/RS;516,900;Crescente;-31,676417;-52,342052
ECOSUL;1996;BR-116/RS;517,100;Crescente;-31,678585;-52,342755
ECOSUL;1996;BR-116/RS;517,300;Crescente;-31,680517;-52,343571
ECOSUL;1996;BR-116/RS;517,500;Crescente;-31,681767;-52,344176
ECOSUL;1996;BR-116/RS;517,700;Crescente;-31,682720;-52,344762
ECOSUL;1996;BR-116/RS;517,900;Crescente;-31,684192;-52,345928
ECOSUL;1996;BR-116/RS;518,100;Crescente;-31,686100;-52,347741
ECOSUL;1996;BR-116/RS;520,200;Decrescente;-31,702020;-52,362369
ECOSUL;1996;BR-116/RS;520,000;Decrescente;-31,700637;-52,361058
ECOSUL;1996;BR-116/RS;519,800;Decrescente;-31,699193;-52,359646
ECOSUL;1996;BR-116/RS;519,600;Decrescente;-31,698208;-52,358677
ECOSUL;1996;BR-116/RS;519,400;Decrescente;-31,695471;-52,355938
ECOSUL;1996;BR-116/RS;519,200;Decrescente;-31,694010;-52,354654
ECOSUL;1996;BR-116/RS;519,000;Decrescente;-31,692689;-52,353272
ECOSUL;1996;BR-116/RS;518,800;Decrescente;-31,691290;-52,351974
ECOSUL;1996;BR-116/RS;518,600;Decrescente;-31,689853;-52,350688
ECOSUL;1996;BR-116/RS;518,400;Decrescente;-31,688454;-52,349325
ECOSUL;1996;BR-116/RS;518,200;Decrescente;-31,687088;-52,348010
ECOSUL;1996;BR-116/RS;518,000;Decrescente;-31,685623;-52,346609
ECOSUL;1996;BR-116/RS;517,800;Decrescente;-31,684149;-52,345237
ECOSUL;1996;BR-116/RS;517,600;Decrescente;-31,682611;-52,344096
ECOSUL;1996;BR-116/RS;517,400;Decrescente;-31,680995;-52,343170
ECOSUL;1996;BR-116/RS;517,200;Decrescente;-31,679345;-52,342289
ECOSUL;1996;BR-116/RS;517,000;Decrescente;-31,677605;-52,341768
ECOSUL;1996;BR-116/RS;516,800;Decrescente;-31,675870;-52,341421
ECOSUL;1996;BR-116/RS;516,600;Decrescente;-31,674083;-52,340980
ECOSUL;1996;BR-116/RS;516,400;Decrescente;-31,672301;-52,340639
ECOSUL;1996;BR-116/RS;516,200;Decrescente;-31,670524;-52,340218
ECOSUL;1996;BR-116/RS;516,000;Decrescente;-31,668752;-52,339851
ECOSUL;1996;BR-116/RS;515,800;Decrescente;-31,666891;-52,339519
ECOSUL;1996;BR-116/RS;515,600;Decrescente;-31,665093;-52,339134
ECOSUL;1996;BR-116/RS;515,400;Decrescente;-31,663368;-52,338811
ECOSUL;1996;BR-116/RS;515,200;Decrescente;-31,661613;-52,338435
ECOSUL;1996;BR-116/RS;515,000;Decrescente;-31,659843;-52,338066
ECOSUL;1996;BR-116/RS;514,800;Decrescente;-31,658107;-52,337669
ECOSUL;1996;BR-116/RS;514,600;Decrescente;-31,657500;-52,337555
ECOSUL;1996;BR-116/RS;514,400;Decrescente;-31,655736;-52,337163
ECOSUL;1996;BR-116/RS;514,200;Decrescente;-31,653906;-52,336796
ECOSUL;1996;BR-116/RS;514,000;Decrescente;-31,652166;-52,336432
ECOSUL;1996;BR-116/RS;513,800;Decrescente;-31,650423;-52,336014
ECOSUL;1996;BR-116/RS;513,600;Decrescente;-31,648665;-52,335700
ECOSUL;1996;BR-116/RS;513,400;Decrescente;-31,646897;-52,335354
ECOSUL;1996;BR-116/RS;513,200;Decrescente;-31,645135;-52,335009
ECOSUL;1996;BR-116/RS;513,000;Decrescente;-31,643343;-52,334612
ECOSUL;1996;BR-116/RS;512,800;Decrescente;-31,641763;-52,334329
ECOSUL;1996;BR-116/RS;512,600;Decrescente;-31,640003;-52,333748
ECOSUL;1996;BR-116/RS;512,490;Decrescente;-31,638860;-52,333787
ECOSUL;1996;BR-392/RS;25,100;Crescente;-32,081094;-52,248842
ECOSUL;1996;BR-392/RS;25,300;Crescente;-32,080679;-52,250997
ECOSUL;1996;BR-392/RS;25,500;Crescente;-32,080201;-52,253115
ECOSUL;1996;BR-392/RS;25,700;Crescente;-32,079231;-52,254714
ECOSUL;1996;BR-392/RS;25,900;Crescente;-32,078126;-52,256381
ECOSUL;1996;BR-392/RS;26,100;Crescente;-32,077012;-52,257956
ECOSUL;1996;BR-392/RS;26,300;Crescente;-32,075857;-52,259620
ECOSUL;1996;BR-392/RS;26,500;Crescente;-32,074568;-52,260983
ECOSUL;1996;BR-392/RS;26,700;Crescente;-32,072965;-52,262083
ECOSUL;1996;BR-392/RS;26,900;Crescente;-32,071309;-52,263126
ECOSUL;1996;BR-392/RS;27,100;Crescente;-32,069928;-52,263950
ECOSUL;1996;BR-392/RS;27,300;Crescente;-32,068340;-52,264973
ECOSUL;1996;BR-392/RS;27,500;Crescente;-32,066766;-52,265882
ECOSUL;1996;BR-392/RS;27,700;Crescente;-32,065178;-52,266856
ECOSUL;1996;BR-392/RS;27,900;Crescente;-32,063601;-52,267863
ECOSUL;1996;BR-392/RS;28,000;Crescente;-32,062780;-52,268408
ECOSUL;1996;BR-392/RS;40,890;Crescente;-31,953222;-52,307086
ECOSUL;1996;BR-392/RS;41,090;Crescente;-31,951598;-52,307692
ECOSUL;1996;BR-392/RS;41,290;Crescente;-31,949887;-52,308388
ECOSUL;1996;BR-392/RS;41,490;Crescente;-31,948166;-52,309004
ECOSUL;1996;BR-392/RS;41,690;Crescente;-31,946391;-52,309300
ECOSUL;1996;BR-392/RS;41,890;Crescente;-31,944581;-52,309619
ECOSUL;1996;BR-392/RS;42,090;Crescente;-31,942815;-52,309927
ECOSUL;1996;BR-392/RS;42,290;Crescente;-31,941046;-52,310300
ECOSUL;1996;BR-392/RS;42,490;Crescente;-31,939234;-52,310544
ECOSUL;1996;BR-392/RS;42,690;Crescente;-31,937483;-52,310891
ECOSUL;1996;BR-392/RS;42,890;Crescente;-31,933424;-52,311727
ECOSUL;1996;BR-392/RS;43,050;Crescente;-31,933960;-52,311643
ECOSUL;1996;BR-392/RS;43,050;Decrescente;-31,933967;-52,311934
ECOSUL;1996;BR-392/RS;42,850;Decrescente;-31,936143;-52,311610
ECOSUL;1996;BR-392/RS;42,650;Decrescente;-31,937997;-52,311279
ECOSUL;1996;BR-392/RS;42,450;Decrescente;-31,939687;-52,310991
ECOSUL;1996;BR-392/RS;42,250;Decrescente;-31,941466;-52,310661
ECOSUL;1996;BR-392/RS;42,050;Decrescente;-31,943232;-52,310428
ECOSUL;1996;BR-392/RS;41,850;Decrescente;-31,945096;-52,310069
ECOSUL;1996;BR-392/RS;41,650;Decrescente;-31,946869;-52,309740
ECOSUL;1996;BR-392/RS;41,450;Decrescente;-31,948560;-52,309438
ECOSUL;1996;BR-392/RS;41,250;Decrescente;-31,950324;-52,308728
ECOSUL;1996;BR-392/RS;41,050;Decrescente;-31,952078;-52,308060
ECOSUL;1996;BR-392/RS;40,890;Decrescente;-31,953385;-52,307435
ECOSUL;1996;BR-116/RS;518,300;Crescente;-31,687427;-52,348920
ECOSUL;1996;BR-116/RS;518,500;Crescente;-31,688649;-52,350093
ECOSUL;1996;BR-116/RS;518,700;Crescente;-31,689922;-52,351283
ECOSUL;1996;BR-116/RS;518,900;Crescente;-31,691511;-52,352797
ECOSUL;1996;BR-116/RS;519,100;Crescente;-31,693401;-52,354668
ECOSUL;1996;BR-116/RS;519,300;Crescente;-31,694457;-52,355668
ECOSUL;1996;BR-116/RS;519,500;Crescente;-31,697909;-52,359011
ECOSUL;1996;BR-116/RS;519,700;Crescente;-31,698830;-52,359901
ECOSUL;1996;BR-116/RS;519,900;Crescente;-31,699603;-52,360659
ECOSUL;1996;BR-116/RS;520,100;Crescente;-31,701473;-52,362479
ECOSUL;1996;BR-116/RS;520,300;Crescente;-31,703112;-52,364062
ECOSUL;1996;BR-116/RS;520,500;Crescente;-31,704414;-52,365301
ECOSUL;1996;BR-116/RS;520,700;Crescente;-31,705620;-52,366520
ECOSUL;1996;BR-116/RS;520,900;Crescente;-31,706505;-52,367424
ECOSUL;1996;BR-116/RS;521,100;Crescente;-31,708100;-52,368887
ECOSUL;1996;BR-116/RS;521,300;Crescente;-31,708847;-52,369598
ECOSUL;1996;BR-116/RS;521,400;Crescente;-31,709571;-52,370288
ECOSUL;1996;BR-116/RS;523,000;Crescente;-31,721110;-52,381247
ECOSUL;1996;BR-116/RS;523,200;Crescente;-31,722079;-52,382233
ECOSUL;1996;BR-116/RS;523,400;Crescente;-31,722530;-52,382666
ECOSUL;1996;BR-116/RS;523,600;Crescente;-31,724357;-52,384127
ECOSUL;1996;BR-116/RS;523,800;Crescente;-31,726273;-52,385742
ECOSUL;1996;BR-116/RS;524,000;Crescente;-31,728502;-52,387721
ECOSUL;1996;BR-116/RS;524,200;Crescente;-31,729396;-52,388481
ECOSUL;1996;BR-116/RS;524,400;Crescente;-31,730224;-52,389153
ECOSUL;1996;BR-116/RS;524,600;Crescente;-31,731418;-52,390116
ECOSUL;1996;BR-116/RS;524,800;Crescente;-31,734072;-52,392310
ECOSUL;1996;BR-116/RS;525,000;Crescente;-31,735868;-52,393812
ECOSUL;1996;BR-116/RS;525,200;Crescente;-31,737324;-52,395049
ECOSUL;1996;BR-116/RS;525,380;Crescente;-31,738786;-52,396008
ECOSUL;1996;BR-116/RS;525,380;Decrescente;-31,738858;-52,395701
ECOSUL;1996;BR-116/RS;525,180;Decrescente;-31,737371;-52,394453
ECOSUL;1996;BR-116/RS;524,980;Decrescente;-31,735902;-52,393170
ECOSUL;1996;BR-116/RS;524,780;Decrescente;-31,734464;-52,391972
ECOSUL;1996;BR-116/RS;524,580;Decrescente;-31,732958;-52,390796
ECOSUL;1996;BR-116/RS;524,380;Decrescente;-31,731498;-52,389548
ECOSUL;1996;BR-116/RS;524,180;Decrescente;-31,729801;-52,388139
ECOSUL;1996;BR-116/RS;523,980;Decrescente;-31,728472;-52,387075
ECOSUL;1996;BR-116/RS;523,780;Decrescente;-31,727084;-52,385903
ECOSUL;1996;BR-116/RS;523,580;Decrescente;-31,725496;-52,384573
ECOSUL;1996;BR-116/RS;523,380;Decrescente;-31,724138;-52,383456
ECOSUL;1996;BR-116/RS;523,180;Decrescente;-31,722665;-52,382230
ECOSUL;1996;BR-116/RS;522,980;Decrescente;-31,721068;-52,380916
ECOSUL;1996;BR-116/RS;522,780;Decrescente;-31,719683;-52,379566
ECOSUL;1996;BR-116/RS;522,630;Decrescente;-31,718624;-52,378613
ECOSUL;1996;BR-116/RS;521,400;Decrescente;-31,710259;-52,370474
ECOSUL;1996;BR-116/RS;521,200;Decrescente;-31,708632;-52,368748
ECOSUL;1996;BR-116/RS;521,000;Decrescente;-31,707578;-52,367602
ECOSUL;1996;BR-116/RS;520,800;Decrescente;-31,706202;-52,366345
ECOSUL;1996;BR-116/RS;520,600;Decrescente;-31,704797;-52,365049
ECOSUL;1996;BR-116/RS;520,400;Decrescente;-31,703432;-52,363699
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;437,506;Crescente;-16,258986;-48,937439
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;437,706;Crescente;-16,260000;-48,937723
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;437,771;Crescente;-16,261000;-48,938000
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;436,272;Decrescente;-16,248000;-48,934000
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;436,472;Decrescente;-16,250000;-48,934700
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;436,672;Decrescente;-16,252000;-48,935000
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;436,881;Decrescente;-16,253747;-48,935822
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;436,377;Crescente;-16,249156;-48,935153
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;436,577;Crescente;-16,250929;-48,935573
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;436,777;Crescente;-16,252700;-48,935994
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;436,881;Crescente;-16,253700;-48,935900
ECOVIAS DO ARAGUAIA;2021;BR-414/GO;434,727;Crescente;-16,234933;-48,931764
