geometry
POINT (-6266208.757115006 -1744619.021875332)
POINT (-6266146.306880671 -1744661.4140618634)
POINT (-6266049.570243172 -1744760.5219739487)
POINT (-6266981.425700602 -1744152.7127864768)
POINT (-6266880.904200416 -1744187.5961339676)
POINT (-6267498.059457374 -1743989.9630069286)
POINT (-6267764.001720879 -1743872.6082821283)
POINT (-6267691.532732372 -1743915.9231971374)
POINT (-6268648.769033704 -1743022.8432733698)
POINT (-6268558.266287689 -1743078.977423334)
POINT (-6269548.341838804 -1742499.7393908163)
POINT (-6269733.02087403 -1742310.089627151)
POINT (-6269665.004665156 -1742398.330864894)
POINT (-6270411.290531434 -1740935.4625152475)
POINT (-6270335.481958203 -1741015.2677282842)
POINT (-6270906.662265464 -1740415.0605133157)
POINT (-6272843.176127303 -1737130.529067195)
POINT (-6275855.48154817 -1735642.4640217023)
POINT (-6275732.362191352 -1735723.9836264944)
POINT (-6277520.932449928 -1734261.2914690073)
POINT (-6277467.387774856 -1734399.151137804)
POINT (-6277417.516642981 -1734474.2007036998)
POINT (-6277785.2049210705 -1733774.2860051848)
POINT (-6277704.943568208 -1733859.4939303407)
POINT (-6277654.849797352 -1733928.1915966985)
POINT (-6278178.05140408 -1733385.08128768)
POINT (-6278136.417914524 -1733471.904220635)
POINT (-6278081.871364035 -1733537.1370826568)
POINT (-6278299.278329554 -1733135.2361925296)
POINT (-6279546.835862874 -1731125.370680843)
POINT (-6279494.181743729 -1731252.3604891521)
POINT (-6280942.336999459 -1727601.208812273)
POINT (-6280893.356423509 -1727698.9766055234)
POINT (-6282003.100427229 -1725696.8358523592)
POINT (-6281966.253675776 -1725846.4193205524)
POINT (-6282452.274572579 -1724100.066974655)
POINT (-6282453.83304545 -1724033.2438918112)
POINT (-6282266.148383972 -1722701.6680203376)
POINT (-6282315.462918394 -1722515.7517940374)
POINT (-6290073.76350974 -1713504.73758679)
POINT (-6290022.779182957 -1683115.30297161)
POINT (-6288372.467731946 -1681726.2736051355)
POINT (-6267194.045928017 -1651498.7250315102)
POINT (-6267225.438024421 -1651397.4617736407)
POINT (-6264814.703131802 -1647732.5810763345)
POINT (-6264415.734076799 -1647005.329375749)
POINT (-6263981.5880627055 -1646669.0357604397)
POINT (-6263919.249147861 -1646600.9262065594)
POINT (-6263718.317466979 -1646222.530357965)
POINT (-6263370.889336213 -1645754.28916216)
POINT (-6259905.5135878185 -1642364.8036761838)
POINT (-6259977.6486178525 -1642451.4217852012)
POINT (-6259276.335825855 -1641419.155657347)
POINT (-6259081.749355948 -1640930.759134617)
POINT (-6259119.264024346 -1640972.167800903)
POINT (-6259140.748686069 -1641016.1070708057)
POINT (-6258891.1703877095 -1640662.6396581617)
POINT (-6258941.70943653 -1640799.0570209434)
POINT (-6258868.238572607 -1640609.6142204222)
POINT (-6258666.861613762 -1640355.760787649)
POINT (-6258657.399457044 -1640327.350525429)
POINT (-6258698.698988128 -1640012.9994256636)
POINT (-6258334.906892217 -1638814.4062785625)
POINT (-6258317.652371143 -1638869.613239667)
POINT (-6259780.613119149 -1636490.072158497)
POINT (-6259772.932074284 -1636581.6153850697)
POINT (-6247638.328341381 -1624894.000518784)
POINT (-6248905.589424572 -1616655.1396570415)
POINT (-6248720.0198334195 -1616830.385021036)
POINT (-6250575.2704669805 -1615183.3555791832)
POINT (-6250499.907171714 -1615284.3599298277)
POINT (-6250663.769462161 -1614965.0312617267)
POINT (-6250676.682523093 -1614875.9784537363)
POINT (-6249462.298198029 -1609091.997353371)
POINT (-6249354.540930942 -1609386.4386872647)
POINT (-6249375.46899521 -1609276.3817987356)
POINT (-6250167.618491695 -1608229.2564776805)
POINT (-6250202.572811804 -1608169.7502467902)
POINT (-6250923.36651469 -1605490.273821512)
POINT (-6250991.716682037 -1605727.4708338394)
POINT (-6250996.837378615 -1605844.1748595156)
POINT (-6250988.599736296 -1605934.8046285105)
POINT (-6247372.052119404 -1601757.8945456573)
POINT (-6250065.538518637 -1603822.4898711618)
POINT (-6244264.457214419 -1599352.9677072112)
POINT (-6244324.792378428 -1599429.79421485)
POINT (-6243604.555272996 -1598010.0908359778)
POINT (-6243615.0193051305 -1598122.0520069108)
POINT (-6243735.244355188 -1594211.6200181048)
POINT (-6243704.186217256 -1594345.379788536)
POINT (-6244394.478379665 -1592112.0834512059)
POINT (-6245662.852657764 -1589817.5626139333)
POINT (-6245566.449978737 -1589924.5523481232)
POINT (-6246945.587150174 -1588168.3460422282)
POINT (-6246904.955536036 -1588335.5932345423)
POINT (-6246850.075027074 -1588490.9033562806)
POINT (-6247089.189293298 -1587585.8015467145)
POINT (-6247105.887216917 -1587472.393408309)
POINT (-6247083.400679776 -1586144.1314494659)
POINT (-6247055.90476555 -1586022.006357998)
POINT (-6246994.011128671 -1585840.0823487968)
POINT (-6246109.355135336 -1583350.8919895645)
POINT (-6245688.233501665 -1582508.513897197)
POINT (-6244738.678245198 -1580451.1133611281)
POINT (-6244769.736383129 -1580648.836228712)
POINT (-6244588.174293646 -1577293.7162953713)
POINT (-6244533.071145703 -1577550.7369165372)
POINT (-6244518.7109313905 -1577715.621556632)
POINT (-6244922.80068297 -1575571.398665532)
POINT (-6244936.270341356 -1575698.2939819193)
POINT (-6244929.591171908 -1575883.3603086944)
POINT (-6244769.179785675 -1573287.6168919795)
POINT (-6244708.288024212 -1573533.5848868191)
POINT (-6244693.2598929545 -1573684.3331964475)
POINT (-6244689.475030268 -1573800.3204961033)
POINT (-6244970.222786048 -1572257.5361001082)
POINT (-6244977.347233458 -1572417.5694019345)
POINT (-6244964.434172527 -1572526.7826495497)
POINT (-6244518.7109313905 -1566818.586167857)
POINT (-6239789.636323512 -1546589.448705649)
POINT (-6239782.400556609 -1546708.8707559542)
POINT (-6239794.423061615 -1546802.0478305996)
POINT (-6239840.954608766 -1546076.3525305314)
POINT (-6239851.752599373 -1545968.3938525072)
POINT (-6239849.303570576 -1545879.4600661804)
POINT (-6238385.006988681 -1540331.1929426317)
POINT (-6238411.278388509 -1540462.618298422)
POINT (-6236904.123802658 -1521988.6738271047)
POINT (-6236918.37269748 -1520116.0260221653)
POINT (-6236842.007526796 -1520261.6654315798)
POINT (-6236806.16265076 -1520390.7035143052)
POINT (-6236791.245838994 -1520499.2471127617)
POINT (-6243188.665655392 -1510834.2603195973)
POINT (-6243200.910799379 -1511053.4467922717)
POINT (-6243173.414885154 -1511205.1042543682)
POINT (-6243137.570009118 -1511304.9124908363)
POINT (-6242835.114952633 -1507683.0902910414)
POINT (-6242790.030558862 -1507839.1924795262)
POINT (-6242782.572152979 -1507950.5474417922)
POINT (-6244045.046498065 -1504142.9900617378)
POINT (-6241008.028150243 -1500811.2370088228)
POINT (-6240948.360903177 -1500713.9839665534)
POINT (-6236617.810072338 -1490581.2896895928)
POINT (-6233410.806862075 -1483152.0205154007)
POINT (-6223376.245322987 -1465209.4911510425)
POINT (-6214264.745001557 -1440785.0065920926)
POINT (-6214267.194030356 -1440992.9142078713)
POINT (-6214306.044532643 -1441265.559755217)
POINT (-6215774.682574678 -1434755.8830462967)
POINT (-6215795.276680475 -1434994.2248180888)
POINT (-6215789.154108481 -1435189.9907263676)
POINT (-6258651.499524033 -1640297.0999573441)
POINT (-6248117.002151792 -1758927.0273220525)
POINT (-6248109.098467946 -1758929.5700688781)
POINT (-6050197.070093346 -2233439.5339849815)
POINT (-6050200.409678069 -2233377.7078997446)
POINT (-6050219.222672014 -2233251.455640818)
POINT (-6050272.322069122 -2233091.7501022653)
POINT (-6050436.852276514 -2232820.927575383)
POINT (-6050366.720997314 -2232922.707215709)
POINT (-6050333.213830586 -2232973.419923395)
POINT (-6040890.760663028 -2714827.5812066956)
POINT (-6040885.3060079785 -2723370.4605372027)
POINT (-6048486.646117307 -2733704.3112722617)
POINT (-6048445.01262775 -2733538.432560754)
POINT (-6042636.472917649 -2744948.4577482217)
POINT (-6101753.913017814 -2589097.398934985)
POINT (-6101743.782944152 -2589134.066798504)
POINT (-6088762.817122749 -2181934.5766908443)
POINT (-6104568.960300995 -2145213.983783923)
POINT (-6104487.808392206 -2145540.8890585955)
POINT (-6104461.536992379 -2145608.436038085)
POINT (-6104420.571419767 -2145698.1067768834)
POINT (-6105017.689168382 -2143266.6681702305)
POINT (-6104835.904439917 -2144048.207071077)
POINT (-6101754.135656795 -2589073.0341495024)
POINT (-6101749.01496022 -2589091.488661947)
POINT (-6101747.122528876 -2589114.7679128502)
POINT (-6101754.803573742 -2589113.4411152876)
POINT (-6101756.250727122 -2589123.090554531)
POINT (-6101774.729762593 -2589147.6966500427)
POINT (-6101783.969280329 -2589160.9646578887)
POINT (-6101734.98870438 -2589166.9955740585)
POINT (-6101785.082475237 -2589169.0460860566)
POINT (-6101731.537800166 -2589177.7306102733)
POINT (-6101729.088771367 -2589190.274931069)
POINT (-6101771.390177869 -2589206.4378199456)
POINT (-6101718.068141779 -2589243.588400428)
POINT (-6036255.083107923 -2661610.52844487)
POINT (-6107134.87456378 -1065603.8499879215)
POINT (-6107894.852727426 -1067496.5006136373)
POINT (-6214323.633012187 -1770243.2217744747)
POINT (-6215412.337632146 -1770214.7756464186)
POINT (-6214913.960271864 -1770253.050729142)
POINT (-6214914.182910846 -1770225.8765703558)
POINT (-6201624.5281414725 -1407867.3458052347)
POINT (-6088886.047799057 -2535410.22155272)
POINT (-6076754.115733934 -2197582.5553692942)
POINT (-6076465.90957227 -2198086.154893446)
POINT (-6076451.438038467 -2198110.934029477)
POINT (-6076338.671394293 -2198302.7964204284)
POINT (-6075485.852775326 -2199770.736860106)
POINT (-6051912.169487998 -2264975.354788839)
POINT (-6247256.947765923 -1760786.0792105573)
POINT (-6067333.815145045 -2388270.294934991)
POINT (-6067422.202820734 -2389016.001362016)
POINT (-6093685.142366646 -1976813.1584257423)
POINT (-6093589.852882527 -1977330.3028148343)
POINT (-6120202.112990549 -1799221.9585137272)
POINT (-6184747.6027812855 -1377148.1850894312)
POINT (-6247363.591838104 -1762903.0609283044)
POINT (-6246337.337452481 -1761697.04939624)
POINT (-6246352.365583738 -1761561.1125265819)
POINT (-6246669.84877148 -1761475.458828392)
POINT (-6246710.59170511 -1761428.1818186417)
POINT (-6246736.195187992 -1761398.128022887)
POINT (-6246733.412200723 -1761424.598479453)
POINT (-6246744.098871839 -1761406.103834196)
POINT (-6247024.290030166 -1761070.4285329483)
POINT (-6085529.7651516395 -1867216.7990131394)
POINT (-6246620.534237059 -1761559.0318662738)
POINT (-6246506.097800522 -1761616.5968689113)
POINT (-6246634.1152149355 -1761726.525606147)
POINT (-6247173.569467319 -1762640.0751238056)
POINT (-6247230.676366096 -1762690.706888865)
POINT (-6247341.773217908 -1762851.0415262852)
POINT (-6247288.451181819 -1762941.4397604424)
POINT (-6175290.344121452 -1320453.1463992007)
POINT (-6128240.938698693 -1163144.52735122)
POINT (-6112165.624991709 -1126895.8875549848)
POINT (-6112156.385473974 -1126798.6547941389)
POINT (-6112206.924522794 -1127107.4262359063)
POINT (-6112284.291568895 -1127345.7620402407)
POINT (-6112235.75627091 -1127210.3129432718)
POINT (-6112333.828742298 -1127453.9633915871)
POINT (-6112382.141401302 -1127543.396516875)
POINT (-6112785.785874919 -1128194.195880379)
POINT (-6113963.880045984 -1130094.198569472)
POINT (-6114561.331753071 -1131054.866116842)
POINT (-6114864.900004465 -1131543.5770303288)
POINT (-6114975.217619841 -1131719.1843851611)
POINT (-6115063.49397604 -1131909.1533747208)
POINT (-6115018.075623796 -1131800.4864679947)
POINT (-6115129.617753571 -1132242.393044484)
POINT (-6115115.36885875 -1132109.0741940446)
POINT (-6115131.287545933 -1132359.4290800702)
POINT (-6115106.129341014 -1132578.915068501)
POINT (-6112200.245353346 -1127078.0300871183)
POINT (-6180127.843913365 -1343691.8246409567)
POINT (-6180128.957108273 -1343849.778002086)
POINT (-6180130.404261652 -1344092.6271891936)
POINT (-6180131.29481758 -1344317.3838882123)
POINT (-6180132.408012488 -1344535.9969189656)
POINT (-6180133.743846376 -1344681.3225279239)
POINT (-6180134.745721794 -1344763.9433453006)
POINT (-6180135.63627772 -1344979.0316401408)
POINT (-6180138.864542953 -1345580.1488256129)
POINT (-6226783.734936169 -1468699.8482846739)
POINT (-6061984.357014973 -2419375.9696801165)
POINT (-6149905.937996881 -1232178.4726846032)
POINT (-6150000.893522527 -1232345.8563256743)
POINT (-6150506.284010729 -1233194.921624887)
POINT (-6150515.634847956 -1233209.8913148763)
POINT (-6150564.949382377 -1233289.1627396178)
POINT (-6150464.316562699 -1233114.7431722619)
POINT (-6150090.950990579 -1232503.6014322243)
POINT (-6150394.630561464 -1233003.0380110438)
POINT (-6150404.315357163 -1233018.3478333834)
POINT (-6150452.739335657 -1233095.5774886096)
POINT (-6150281.196000345 -1232819.887717486)
POINT (-6150289.099684191 -1232833.7231844766)
POINT (-6150189.580059421 -1232668.2649833816)
POINT (-6143543.583820082 -1215184.7582805755)
POINT (-6143264.839815136 -1214508.202679861)
POINT (-6143627.852674613 -1215389.4617993468)
POINT (-6072692.067514887 -2327752.7659104005)
POINT (-6073195.3429327635 -2332701.9931078497)
POINT (-6276793.904855557 -1664369.9615463489)
POINT (-6276659.208271697 -1664308.8269700818)
POINT (-6276566.813094338 -1664277.856780409)
POINT (-6275131.236941068 -1663938.3385182265)
POINT (-6274956.242701541 -1663886.1850533434)
POINT (-6274777.352279836 -1663805.0192813578)
POINT (-6274863.736204692 -1663851.8766523264)
POINT (-6278792.4236737685 -1665534.8858726097)
POINT (-6278694.462521871 -1665431.3783399076)
POINT (-6278569.784692182 -1665333.8582871612)
POINT (-6279894.375313131 -1667114.7242794693)
POINT (-6279779.604918122 -1667008.1013267944)
POINT (-6279679.640015391 -1666890.1948339257)
POINT (-6281860.27752054 -1668792.3110465317)
POINT (-6281823.430769088 -1668684.1839587989)
POINT (-6281786.027420182 -1668611.4085897533)
POINT (-6281638.195136408 -1668440.064888756)
POINT (-6281646.87805669 -1668446.7435862317)
POINT (-6283526.618978225 -1671289.3827514115)
POINT (-6282201.24912084 -1670142.6149071187)
POINT (-6282183.771960786 -1670123.9593493352)
POINT (-6282132.898953493 -1670069.6049643303)
POINT (-6282091.933380881 -1670026.7664224245)
POINT (-6282067.99969036 -1669996.940706905)
POINT (-6282054.641351465 -1669975.751803287)
POINT (-6282023.917172006 -1669907.809244743)
POINT (-6281933.080467519 -1669697.7642693971)
POINT (-6281926.512617562 -1669675.4240636954)
POINT (-6281920.278726078 -1669642.9501921553)
POINT (-6281910.593930379 -1669583.99064703)
POINT (-6281871.186830638 -1668838.1414126586)
POINT (-6281877.866000086 -1668879.8263916979)
POINT (-6281894.118645742 -1669422.773853025)
POINT (-6281916.159904919 -1669534.9345693178)
POINT (-6281924.620186218 -1669576.3904033161)
POINT (-6281946.550125905 -1669645.2533022177)
POINT (-6282084.697613979 -1669958.8237247597)
POINT (-6282119.76325358 -1670031.6030283049)
POINT (-6282134.234787382 -1670059.2407942112)
POINT (-6282165.181605823 -1670102.7703376869)
POINT (-6281941.318109837 -1669712.9648331818)
POINT (-6282073.343025919 -1669937.6348535602)
POINT (-6282043.2867634045 -1669951.2233667132)
POINT (-6282945.197277811 -1670783.361187593)
POINT (-6283134.44041216 -1670944.2413025878)
POINT (-6282790.797144081 -1670648.508291363)
POINT (-6282765.082341708 -1670626.1672330336)
POINT (-6283694.934048304 -1671566.2364076998)
POINT (-6282246.667473083 -1670186.950702349)
POINT (-6280046.549057045 -1667229.1775023781)
POINT (-6280135.60464968 -1667296.0764602728)
POINT (-6281976.272429947 -1669793.4588823288)
POINT (-6282007.441887368 -1669868.8863031527)
POINT (-6281894.563923704 -1669442.2349678092)
POINT (-6281887.884754257 -1669178.0717834716)
POINT (-6281241.563790712 -1668133.8830751223)
POINT (-6282523.185088214 -1670419.5709730708)
POINT (-6282551.905516839 -1670443.8695524042)
POINT (-6281906.920387183 -1669460.0839325998)
POINT (-6281901.911010098 -1669297.8315549826)
POINT (-6280201.951066192 -1667319.9114163169)
POINT (-6279826.804382219 -1667028.8271350586)
POINT (-6279831.925078795 -1667062.9096127402)
POINT (-6033627.943125203 -2647606.989077043)
POINT (-6033710.31954839 -2647566.921930194)
POINT (-6033444.043326412 -2647891.819710783)
POINT (-6068222.256001065 -2479348.8051339188)
POINT (-6068289.604292994 -2479558.6402465096)
POINT (-6068324.6699325945 -2479671.288363156)
POINT (-6068388.122042347 -2479864.829134911)
POINT (-6068422.742403983 -2479969.5697536715)
POINT (-6071757.429070188 -2512670.9044111557)
POINT (-6087003.857848724 -2182910.3177032503)
POINT (-6086054.413911749 -2184349.3778667105)
POINT (-6067634.3777701855 -2390807.7318659457)
POINT (-6067594.636711973 -2390558.1807404044)
POINT (-6067601.31588142 -2390578.8076239196)
POINT (-6067606.770536469 -2390599.7922235755)
POINT (-6067612.55914999 -2390590.8499195618)
POINT (-6088372.419668537 -2534931.82835548)
POINT (-6088396.0194005845 -2534949.7423073105)
POINT (-6088421.511563977 -2534982.6847918327)
POINT (-6088361.065080476 -2534999.396514758)
POINT (-6079121.1020666715 -2527207.3947801827)
POINT (-6079150.490412241 -2527167.136911399)
POINT (-6067416.525526703 -2377909.2141417144)
POINT (-6098894.67189679 -2164422.4960949146)
POINT (-6098949.8863642225 -2164358.417930426)
POINT (-6096062.704051008 -1950170.8795179836)
POINT (-6096055.245645125 -1950104.7880038316)
POINT (-6165193.8889454845 -1291421.23633201)
POINT (-6195554.053669534 -1777625.344594553)
POINT (-6195584.666529502 -1777517.7707784376)
POINT (-6086575.055170189 -1869280.6485497989)
POINT (-6086714.315853171 -1869604.2019700555)
POINT (-6086736.691070821 -1869591.659252111)
POINT (-6087019.331257944 -1870154.1141541058)
POINT (-6086994.618330988 -1870148.4233357895)
POINT (-6087215.14224225 -1870548.7585145568)
POINT (-6087146.124157959 -1870457.7039889207)
POINT (-6088285.033868264 -1873220.5144668256)
POINT (-6088396.242039567 -1873542.4987129108)
POINT (-6088421.288924995 -1873556.786000213)
POINT (-6088480.733533079 -1873702.7956310164)
POINT (-6095690.896951758 -1966945.241542956)
POINT (-6095682.54798995 -1967180.8859787593)
POINT (-6291270.225396787 -1690666.463410213)
POINT (-6291615.649776719 -1698718.5690588302)
POINT (-6095520.912089318 -1962967.092884659)
POINT (-6095541.951473078 -1962952.863628418)
POINT (-6095506.885833478 -1963109.9691384013)
POINT (-6095527.145980802 -1963102.73782751)
POINT (-6095513.119724962 -1963255.4123140392)
POINT (-6095494.418050508 -1963255.7622186225)
POINT (-6095468.257970173 -1963559.2482844933)
POINT (-6095471.931513369 -1963726.3890690897)
POINT (-6095450.1128931735 -1963780.625543242)
POINT (-6095448.777059284 -1963900.6461012873)
POINT (-6095450.669490627 -1963985.4423733377)
POINT (-6095456.124145676 -1964139.7561226303)
POINT (-6095477.608807399 -1964196.4430859955)
POINT (-6095487.293603098 -1964303.052309351)
POINT (-6095504.43680468 -1964523.1542163182)
POINT (-6095485.735130227 -1964524.670559527)
POINT (-6095560.987106003 -1965207.5025110675)
POINT (-6095592.379202407 -1965604.3342551826)
POINT (-6095612.52803024 -1965852.095380915)
POINT (-6095594.16031426 -1965855.011607146)
POINT (-6095657.1671460485 -1966369.9067564115)
POINT (-6095639.244708031 -1966387.9878041507)
POINT (-6095691.00827125 -1966891.3469931786)
POINT (-6095565.328566144 -1967845.1373262093)
POINT (-6095546.404252709 -1967905.9172409938)
POINT (-6047989.604590916 -2736994.2545434693)
POINT (-6033407.30789445 -2652293.590888736)
POINT (-6107078.212942965 -2568766.686747455)
POINT (-6048764.388246836 -2735185.2485363632)
POINT (-6045284.540964639 -2741114.2853308823)
POINT (-6067440.570536714 -2377912.0736462)
POINT (-6074962.205890634 -2347626.8684134646)
POINT (-6075168.926185037 -2346731.22937022)
POINT (-6075191.078763706 -2346633.104279108)
POINT (-6075270.894838604 -2346274.1493843747)
POINT (-6053569.271427946 -2446390.4184238026)
POINT (-6054053.288573916 -2447813.8222882133)
POINT (-6053752.503309792 -2446925.915634831)
POINT (-6054003.974039494 -2447690.8547454774)
POINT (-6054101.378593938 -2448055.5732652755)
POINT (-6054079.893932215 -2448129.4987759436)
POINT (-6054066.090315358 -2448154.738787489)
POINT (-6054296.187702826 -2448574.4939129716)
POINT (-6054303.089511256 -2448601.5289299847)
POINT (-6054234.071426963 -2448391.350720981)
POINT (-6054248.876919239 -2448419.8209275245)
POINT (-6054260.899424245 -2448446.2575895414)
POINT (-6054308.321527324 -2448581.073227409)
POINT (-6054313.219584918 -2448600.2130653537)
POINT (-6054101.044635466 -2447923.273700556)
POINT (-6145512.602973234 -1224098.1037758961)
POINT (-6144528.204716148 -1221924.1902713834)
POINT (-6144490.690047751 -1221604.0388008049)
POINT (-6144485.903309647 -1221694.052752563)
POINT (-6144505.272901045 -1221853.7884300633)
POINT (-6144510.950195075 -1217922.2885242607)
POINT (-6143440.279332626 -1214930.6374712929)
POINT (-6063946.696998676 -2298770.417685446)
POINT (-6063527.133837877 -2297891.878125892)
POINT (-6063327.983268848 -2297475.0431667273)
POINT (-6063218.333570416 -2297243.4986148328)
POINT (-6062910.312539391 -2296597.276923098)
POINT (-6062621.10450231 -2295992.116975027)
POINT (-6061470.060967509 -2293638.681517319)
POINT (-6060735.797606235 -2292182.7448500446)
POINT (-6060114.523528119 -2290742.4562640223)
POINT (-6060421.987961689 -2288601.6777307)
POINT (-6060573.1598301865 -2287580.167127467)
POINT (-6060621.3611697005 -2287247.6192401988)
POINT (-6214950.250425862 -1443019.8925848661)
POINT (-6214943.237297943 -1443002.0804009226)
POINT (-6215314.933077701 -1443986.3343365674)
POINT (-6215218.530398675 -1443726.9082089947)
POINT (-6215214.522897006 -1443715.1473090379)
POINT (-6215126.469179789 -1443484.8401728354)
POINT (-6215074.705616569 -1443349.9908941025)
POINT (-6215327.9574581245 -1444021.0464613799)
POINT (-6215284.097578752 -1443903.4364717896)
POINT (-6215360.796707909 -1431626.4601783133)
POINT (-6215151.85002369 -1430060.6775358098)
POINT (-6214825.461276683 -1428251.2136299957)
POINT (-6210273.829937128 -1419594.168714959)
POINT (-6210043.621230167 -1419141.4703381518)
POINT (-6127598.291278345 -1159931.9548934386)
POINT (-6127591.055511443 -1159900.8344164258)
POINT (-6127493.762276489 -1159412.982071931)
POINT (-6034741.360672117 -2679459.7867760467)
POINT (-6034747.037966148 -2679388.4696493996)
POINT (-6099145.91998751 -1825335.9951610095)
POINT (-6106074.890372447 -1818774.9572254606)
POINT (-6106351.74194605 -1818583.1828969421)
POINT (-6048497.555427405 -2736100.0718219024)
POINT (-6102036.553204939 -2136383.475181472)
POINT (-6104415.896001154 -2140656.5859371987)
POINT (-6105305.116093611 -2141980.5264650565)
POINT (-6105035.166328438 -2143194.069699615)
POINT (-6104002.232773366 -2146461.97212587)
POINT (-6093869.1534849275 -1988156.0007455086)
POINT (-6093903.885166055 -1988339.5665695486)
POINT (-6093480.314503586 -2014305.0419337437)
POINT (-6093404.171971884 -2014472.935714726)
POINT (-6067603.096993272 -2376907.7008011797)
POINT (-6067499.569866835 -2377431.802445555)
POINT (-6067472.741869554 -2377587.1653729267)
POINT (-6067478.196524602 -2377671.1619958635)
POINT (-6067468.623048394 -2377736.334115364)
POINT (-6067450.032693433 -2377734.1895080204)
POINT (-6067459.717489132 -2377800.6724551907)
POINT (-6067379.456136269 -2378227.932558954)
POINT (-6067360.420503343 -2378222.690041866)
POINT (-6067362.312934686 -2378331.115139768)
POINT (-6067349.1772347735 -2378412.6131184734)
POINT (-6067321.458681566 -2378464.4431664892)
POINT (-6067338.935841621 -2378482.6730811438)
POINT (-6042299.731457999 -2727608.1051202007)
POINT (-6042322.663273103 -2727640.5870025833)
POINT (-6042213.681491615 -2727351.0504792533)
POINT (-6042151.676535243 -2727351.1721321414)
POINT (-6034466.290210367 -2646921.624490809)
POINT (-6245795.545490789 -1755688.020306013)
POINT (-6083312.058256057 -2614169.1035177717)
POINT (-6083373.729253955 -2614139.5072211726)
POINT (-6035243.968173048 -2674920.500441011)
POINT (-6035263.783042409 -2674751.1099697375)
POINT (-6035044.817604018 -2676606.0146135427)
POINT (-6034487.88619158 -2681792.807674654)
POINT (-6032280.086730677 -2689180.802093845)
POINT (-6032201.940448141 -2689513.21450472)
POINT (-6032080.045605722 -2690063.3667457257)
POINT (-6032040.638505981 -2690162.1607012805)
POINT (-6032056.779832146 -2690165.1949233245)
POINT (-6032002.233281657 -2690322.853892064)
POINT (-6032017.92932986 -2690326.00951468)
POINT (-6031978.856188592 -2690492.0446897615)
POINT (-6031870.987602011 -2690894.39584335)
POINT (-6031854.957595338 -2690968.0702874544)
POINT (-6031844.270924222 -2691030.821275839)
POINT (-6031832.693697179 -2691141.1519468157)
POINT (-6031837.591754774 -2691086.5327076972)
POINT (-6031832.471058197 -2691341.3027073904)
POINT (-6033843.680298359 -2702822.426078236)
POINT (-6033781.452703007 -2702782.5855768607)
POINT (-6033478.663688049 -2702576.096768689)
POINT (-6033263.037834382 -2702330.864417185)
POINT (-6033396.175945371 -2702499.3321995954)
POINT (-6032739.724908162 -2697337.3982255613)
POINT (-6098755.411213807 -2602066.1249572877)
POINT (-6245916.995055244 -1755755.2784290027)
POINT (-6245904.861230749 -1755764.0612907372)
POINT (-6245754.357279195 -1755645.9551850015)
POINT (-6085826.208955622 -1883934.6787864137)
POINT (-6085338.406946966 -1884764.7892732257)
POINT (-6085309.909157324 -1884833.3564152322)
POINT (-6084875.095226285 -1885711.150753818)
POINT (-6084989.53166282 -1885508.231091555)
POINT (-6085225.417663811 -1885088.7999365854)
POINT (-6085376.589532309 -1884690.411595838)
POINT (-6085422.675801497 -1884720.1626369026)
POINT (-6084816.6524936175 -1885824.582026204)
POINT (-6084836.356043489 -1885828.882198549)
POINT (-6084940.32844789 -1885632.469771131)
POINT (-6084690.63883004 -1886109.7898562232)
POINT (-6084642.437490527 -1886170.4580091697)
POINT (-6084657.242982802 -1886174.8744712237)
POINT (-6086031.036818682 -1883498.659495268)
POINT (-6086016.899243351 -1883486.690003188)
POINT (-6085911.145727097 -1883746.0691784015)
POINT (-6085225.417663811 -1885052.0753914185)
POINT (-6085775.447267821 -1883910.8555497995)
POINT (-6089172.138890396 -1875453.1270173278)
POINT (-6089184.495353874 -1875444.9953489485)
POINT (-6088790.3130369745 -1874516.8429575947)
POINT (-6089013.953893979 -1875022.9658279226)
POINT (-6088460.807344226 -1878717.8829324953)
POINT (-6088375.759253262 -1878891.4620937172)
POINT (-6088573.128710437 -1878553.3673855946)
POINT (-6088534.500847131 -1878628.7701937773)
POINT (-6088428.079413934 -1878832.67274841)
POINT (-6088789.75643952 -1877951.5482634758)
POINT (-6088785.748937852 -1878051.4630542055)
POINT (-6089263.198233864 -1875802.0945501095)
POINT (-6089217.66856213 -1876070.096957075)
POINT (-6088292.269635165 -1873283.1221511648)
POINT (-6088361.287719458 -1873458.4013696287)
POINT (-6246848.627873694 -1761273.5207689465)
POINT (-6241872.757954726 -1760246.5184161817)
POINT (-6086014.338895063 -2533012.3803705834)
POINT (-6069690.0034871735 -2488306.882916624)
POINT (-6093886.853283963 -2100226.825079341)
POINT (-6093853.680075707 -2100085.816957104)
POINT (-6093710.523210547 -2099483.8725275067)
POINT (-6093743.9190577855 -2099627.6941600647)
POINT (-6093776.201710114 -2099767.6424033083)
POINT (-6093762.732051728 -2099705.769192194)
POINT (-6093796.016579475 -2099841.726138525)
POINT (-6101378.43237537 -2589670.5848207744)
POINT (-6101285.8145590285 -2589857.3087486792)
POINT (-6101413.6093344595 -2589719.919297361)
POINT (-6101382.217238056 -2589647.1841668813)
POINT (-6101406.70752603 -2543498.5511087696)
POINT (-6101440.882609704 -2543547.2681880267)
POINT (-6102215.443626644 -2544254.1027135625)
POINT (-6100770.739275129 -2542840.944479384)
