concessionaria;ano_do_pnv_snv;rodovia;uf;km_m;municipio;tipo_pista;sentido;situacao;data_da_inativacao;latitude;longitude
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;558,600;Barra do Turvo;Principal;Crescente;Ativo;;-25,004255;-48,508
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;560,200;Barra do Turvo;Principal;Decrescente;Ativo;;-25,017545;-48,510
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;561,500;Barra do Turvo;Principal;Decrescente;Ativo;;-25,024574;-48,518
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;562,600;Barra do Turvo;Principal;Decrescente;Ativo;;-25,028576;-48,526
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;563,950;Barra do Turvo;Principal;Decrescente;Ativo;;-25,035292;-48,536
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;566,080;Barra do Turvo;Principal;Crescente;Ativo;;-25,042453;-48,553
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;566,100;Barra do Turvo;Principal;Decrescente;Ativo;;-25,047666;-48,545
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;566,930;Barra do Turvo;Principal;Crescente;Ativo;;-25,049006;-48,553
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;568,000;Barra do Turvo;Principal;Decrescente;Ativo;;-25,057670;-48,556
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;0,500;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,062074;-48,564
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;1,050;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,063445;-48,570
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;3,300;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,073538;-48,587
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;5,700;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,087877;-48,605
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;6,750;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,082845;-48,612
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;8,800;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,083565;-48,632
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;10,000;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,083305;-48,643
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;14,300;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,100146;-48,677
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;18,600;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,105360;-48,717
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;23,100;Antonina;Principal;Decrescente;Ativo;;-25,112399;-48,757
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;23,700;Antonina;Principal;Decrescente;Ativo;;-25,113318;-48,763
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;24,850;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,111721;-48,774
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;25,670;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,107043;-48,782
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;27,500;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,109025;-48,801
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;28,800;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,110486;-48,807
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;29,100;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,099834;-48,812
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;29,500;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,112170;-48,812
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;31,050;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,108981;-48,828
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;32,040;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,105130;-48,841
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;32,400;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,110289;-48,840
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;33,210;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,111989;-48,847
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;33,600;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,115580;-48,848
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;34,800;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,121587;-48,855
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;36,850;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,139415;-48,856
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;39,600;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,163586;-48,862
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;42,000;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,176849;-48,878
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;43,180;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,184481;-48,884
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;43,300;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,185717;-48,886
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;46,950;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,210925;-48,897
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;51,200;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,246450;-48,904
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;56,800;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,288395;-48,933
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;57,850;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,296114;-48,938
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;59,400;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,305376;-48,949
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;64,300;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,306032;-48,996
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;67,650;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,319965;-49,022
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;70,750;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,341447;-49,041
AUTOPISTA REGIS BITTENCOURT;2017;CW-116;PR;1,540;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,350600;-49,058
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;2,000;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,066083;-48,578
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;4,740;Campina Grande do Sul;Principal;Crescente/Decrescente;Ativo;;-25,809830;-48,598
AUTOPISTA REGIS BITTENCOURT;2017;CW-116;PR;7,500;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,368144;-49,107
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;11,800;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,096936;-48,654
AUTOPISTA REGIS BITTENCOURT;2017;CW-116;PR;13,100;Colombo;Principal;Decrescente;Ativo;;-25,377092;-49,153
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;13,360;Campina Grande do Sul;Principal;Crescente/Decrescente;Ativo;;-25,097244;-48,670
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;15,480;Campina Grande do Sul;Principal;Crescente/Decrescente;Ativo;;-25,098531;-48,687
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;16,600;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,100647;-48,697
AUTOPISTA REGIS BITTENCOURT;2017;CW-116;PR;17,800;Curitiba;Principal;Decrescente;Ativo;;-25,100466;-49,190
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;19,500;Antonina;Principal;Crescente/Decrescente;Ativo;;-25,101847;-48,725
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;20,800;Antonina;Principal;Crescente;Ativo;;-25,100961;-48,732
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;22,420;Antonina;Principal;Decrescente;Ativo;;-25,111228;-48,750
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;24,100;Antonina;Principal;Crescente;Ativo;;-25,108689;-48,767
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;27,400;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,108994;-48,801
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;30,500;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,100303;-48,825
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;38,500;Campina Grande do Sul;Principal;Crescente/Decrescente;Ativo;;-25,154297;-48,861
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;39,600;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,163536;-48,862
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;43,950;Campina Grande do Sul;Principal;Crescente/Decrescente;Ativo;;-25,190997;-48,885
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;49,200;Campina Grande do Sul;Principal;Crescente/Decrescente;Ativo;;-25,230978;-48,908
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;52,660;Campina Grande do Sul;Principal;Crescente/Decrescente;Ativo;;-25,257133;-48,913
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;55,800;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,280628;-48,927
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;57,000;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,288347;-48,933
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;57,215;Campina Grande do Sul;Principal;Decrescente;Ativo;;-25,291772;-48,934
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;61,500;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,304303;-48,969
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;PR;66,000;Campina Grande do Sul;Principal;Crescente;Ativo;;-25,310761;-49,014
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;286,900;Itapecerica da Serra;Principal;Decrescente;Ativo;;-23,699850;-46,868
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;291,900;Itapecerica da Serra;Principal;Decrescente;Ativo;;-23,732639;-46,895
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;298,350;Itapecerica da Serra;Principal;Decrescente;Ativo;;-23,784831;-46,914
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;299,050;São Lourenço da Serra;Principal;Crescente;Ativo;;-23,790533;-46,915
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;311,000;São Lourenço da Serra;Principal;Crescente;Ativo;;-23,873703;-46,965
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;313,700;São Lourenço da Serra;Principal;Crescente;Ativo;;-23,891075;-46,983
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;315,700;Juquitiba;Principal;Crescente;Ativo;;-23,905775;-46,992
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;322,700;Juquitiba;Principal;Crescente;Ativo;;-23,935125;-47,033
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;325,800;Juquitiba;Principal;Crescente/Decrescente;Ativo;;-23,939942;-47,061
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;326,900;Juquitiba;Principal;Crescente;Ativo;;-23,935742;-47,071
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;328,500;Juquitiba;Principal;Crescente;Ativo;;-23,938364;-47,086
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;332,850;Juquitiba;Principal;Crescente/Decrescente;Ativo;;-23,959747;-47,118
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;334,400;Juquitiba;Principal;Crescente;Ativo;;-23,966347;-47,131
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;336,200;Juquitiba;Principal;Crescente;Ativo;;-23,976117;-47,144
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;353,200;Miracatu;Principal;Crescente;Ativo;;-24,071086;-47,245
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;356,820;Miracatu;Principal;Crescente;Ativo;;-24,097306;-47,257
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;365,760;Miracatu;Principal;Decrescente;Ativo;;-24,145064;-47,279
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;367,460;Miracatu;Principal;Crescente;Ativo;;-24,147092;-47,299
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;371,100;Miracatu;Principal;Decrescente;Ativo;;-24,160650;-47,327
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;378,000;Miracatu;Principal;Crescente;Ativo;;-24,199292;-47,370
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;383,900;Miracatu;Principal;Crescente;Ativo;;-24,247008;-47,370
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;392,750;Miracatu;Principal;Decrescente;Ativo;;-24,284989;-47,439
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;394,700;Miracatu;Principal;Crescente;Ativo;;-24,287725;-47,458
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;398,100;Miracatu;Principal;Decrescente;Ativo;;-24,301489;-47,485
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;399,800;Miracatu;Principal;Crescente;Ativo;;-24,307133;-47,499
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;427,000;Juquiá;Principal;Decrescente;Ativo;;-24,390956;-47,723
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;440,120;Registro;Principal;Crescente;Ativo;;-24,461319;-47,817
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;452,500;Registro;Principal;Decrescente;Ativo;;-24,560783;-47,867
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;457,000;Registro;Principal;Decrescente;Ativo;;-24,589978;-47,881
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;461,100;Pariquera-Açu;Principal;Crescente/Decrescente;Ativo;;-24,619050;-47,892
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;465,500;Pariquera-Açu;Principal;Decrescente;Ativo;;-24,647542;-47,922
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;475,540;Jacupiranga;Principal;Decrescente;Ativo;;-24,692333;-47,995
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;480,700;Jacupiranga;Principal;Crescente;Ativo;;-24,717003;-48,037
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;485,500;Cajati;Principal;Crescente;Ativo;;-24,721331;-48,079
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;488,600;Cajati;Principal;Crescente;Ativo;;-24,730206;-48,108
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;491,100;Cajati;Principal;Decrescente;Ativo;;-24,740861;-48,125
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;498,480;Cajati;Principal;Crescente;Ativo;;-24,780989;-48,175
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;498,640;Cajati;Principal;Decrescente;Ativo;;-24,782617;-48,172
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;500,580;Cajati;Principal;Crescente;Ativo;;-24,778903;-48,192
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;501,400;Cajati;Principal;Decrescente;Ativo;;-24,780156;-48,194
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;506,400;Cajati;Principal;Decrescente;Ativo;;-24,809911;-48,212
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;506,560;Cajati;Principal;Crescente;Ativo;;-24,803372;-48,214
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;510,360;Cajati;Principal;Decrescente;Ativo;;-24,838681;-48,213
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;510,500;Cajati;Principal;Crescente;Ativo;;-24,833697;-48,222
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;514,680;Cajati;Principal;Decrescente;Ativo;;-24,865217;-48,212
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;521,100;Cajati;Principal;Crescente;Ativo;;-24,899892;-48,247
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;525,700;Barra do Turvo;Principal;Crescente/Decrescente;Ativo;;-24,928983;-48,273
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;527,300;Barra do Turvo;Principal;Crescente/Decrescente;Ativo;;-24,933833;-48,285
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;532,800;Barra do Turvo;Principal;Crescente;Ativo;;-24,954492;-48,331
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;543,200;Barra do Turvo;Principal;Crescente;Ativo;;-24,962417;-48,413
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;546,800;Barra do Turvo;Principal;Crescente;Ativo;;-24,948936;-48,436
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;547,200;Barra do Turvo;Principal;Decrescente;Ativo;;-24,968900;-48,444
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;549,240;Barra do Turvo;Principal;Decrescente;Ativo;;-24,966325;-48,460
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;549,660;Barra do Turvo;Principal;Crescente;Ativo;;-24,955981;-48,462
AUTOPISTA REGIS BITTENCOURT;2017;BR-116;SP;565,380;Barra do Turvo;Principal;Crescente;Ativo;;-25,038858;-48,548
CONCEBRA;2017;BR-60;GO;123,400;Goianápolis;Principal;Crescente;Ativo;;-16,520200;-49,127
CONCEBRA;2017;BR-60;GO;133,000;Goiânia;Principal;Crescente;Ativo;;-16,581800;-49,171
CONCEBRA;2017;BR-60;GO;138,000;Goiânia;Principal;Crescente;Ativo;;-16,612800;-49,205
CONCEBRA;2017;BR-153;GO;500,000;Goiânia;Principal;Crescente;Ativo;;-16,709675;-49,220
CONCEBRA;2017;BR-153;GO;501,000;Goiânia;Principal;Crescente;Ativo;;-16,716100;-49,237
CONCEBRA;2017;BR-153;GO;501,000;Goiânia;Principal;Crescente;Ativo;;-16,716100;-49,237
CONCEBRA;2017;BR-153;GO;661,000;Goiatuba;Principal;Crescente;Ativo;;-18,053000;-49,268
CONCEBRA;2017;BR-153;GO;534,000;Hidrolândia;Principal;Crescente;Ativo;;-16,991600;-49,229
CONCEBRA;2017;BR-153;GO;534,000;Hidrolândia;Principal;Crescente;Ativo;;-16,969300;-49,233
CONCEBRA;2017;BR-262;MG;670,000;Ibiá;Principal;Crescente;Ativo;;-19,545800;-46,821
CONCEBRA;2017;BR-262;MG;661,000;Ibiá;Principal;Crescente;Ativo;;-19,553600;-46,768
CONCEBRA;2017;BR-262;MG;673,000;Ibiá;Principal;Crescente;Ativo;;-19,547400;-46,845
CONCEBRA;2017;BR-153;GO;685,800;Itumbiara;Principal;Crescente;Ativo;;-18,268544;-49,246
CONCEBRA;2017;BR-153;GO;685,000;Itumbiara;Principal;Crescente;Ativo;;-18,268700;-49,246
CONCEBRA;2017;BR-153;GO;691,000;Itumbiara;Principal;Crescente;Ativo;;-18,304200;-49,234
CONCEBRA;2017;BR-262;MG;377,000;Juatuba;Principal;Crescente;Ativo;;-19,930222;-44,408
CONCEBRA;2017;BR-262;MG;512,850;Luz;Principal;Crescente;Ativo;;-19,788259;-45,585
CONCEBRA;2017;BR-262;MG;513,000;Luz;Principal;Crescente;Ativo;;-19,788500;-45,584
CONCEBRA;2017;BR-262;MG;519,000;Luz;Principal;Crescente;Ativo;;-19,783900;-45,699
CONCEBRA;2017;BR-262;MG;524,000;Luz;Principal;Crescente;Ativo;;-19,784400;-45,651
CONCEBRA;2017;BR-262;MG;528,000;Luz;Principal;Crescente;Ativo;;-19,781600;-45,731
CONCEBRA;2017;BR-153;MG;53,000;Monte Alegre de Minas;Principal;Crescente;Ativo;;-18,850700;-49,086
CONCEBRA;2017;BR-153;GO;602,000;Morrinhos;Principal;Crescente;Ativo;;-17,560900;-49,202
CONCEBRA;2017;BR-153;GO;617,000;Morrinhos;Principal;Crescente;Ativo;;-17,692500;-49,157
CONCEBRA;2017;BR-153;GO;622,000;Morrinhos;Principal;Crescente;Ativo;;-17,738800;-49,157
CONCEBRA;2017;BR-153;GO;637,000;Morrinhos;Principal;Crescente;Ativo;;-17,844100;-49,219
CONCEBRA;2017;BR-262;MG;433,000;Nova Serrana;Principal;Crescente;Ativo;;-19,883100;-44,902
CONCEBRA;2017;BR-262;MG;449,000;Nova Serrana;Principal;Crescente;Ativo;;-19,852400;-45,026
CONCEBRA;2017;BR-262;MG;723,000;Perdizes;Principal;Crescente;Ativo;;-19,622900;-47,296
CONCEBRA;2017;BR-262;MG;737,000;Perdizes;Principal;Crescente;Ativo;;-19,617500;-47,349
CONCEBRA;2017;BR-262;MG;739,000;Perdizes;Principal;Crescente;Ativo;;-19,615500;-47,371
CONCEBRA;2017;BR-153;GO;553,000;Piracanjuba;Principal;Crescente;Ativo;;-17,163200;-49,213
CONCEBRA;2017;BR-153;GO;570,000;Professor Jamil;Principal;Crescente;Ativo;;-17,292083;-49,234
CONCEBRA;2017;BR-153;MG;92,000;Prata;Principal;Crescente;Ativo;;-19,163667;-48,958
CONCEBRA;2017;BR-153;MG;104,000;Prata;Principal;Crescente;Ativo;;-19,271800;-48,919
CONCEBRA;2017;BR-153;MG;112,000;Prata;Principal;Crescente;Ativo;;-19,331400;-48,905
CONCEBRA;2017;BR-153;MG;127,900;Prata;Principal;Crescente;Ativo;;-19,471586;-48,871
CONCEBRA;2017;BR-153;MG;128,000;Prata;Principal;Crescente;Ativo;;-19,471400;-48,871
CONCEBRA;2017;BR-60;GO;57,350;Abadiânia;Principal;Crescente;Ativo;;-16,189200;-48,682
CONCEBRA;2017;BR-60;GO;67,000;Abadiânia;Principal;Crescente;Ativo;;-16,219300;-48,748
CONCEBRA;2017;BR-60;GO;107,900;Goianápolis;Principal;Crescente;Ativo;;-16,438631;-49,019
CONCEBRA;2017;BR-60;GO;22,900;Alexânia;Principal;Crescente;Ativo;;-16,120439;-48,428
CONCEBRA;2017;BR-60;GO;24,000;Alexânia;Principal;Crescente;Ativo;;-16,114400;-48,437
CONCEBRA;2017;BR-60;GO;43,100;Alexânia;Principal;Crescente;Ativo;;-16,115707;-48,589
CONCEBRA;2017;BR-60;GO;43,100;Alexânia;Principal;Crescente;Ativo;;-16,115800;-48,589
CONCEBRA;2017;BR-60;GO;88,000;Anápolis;Principal;Crescente;Ativo;;-16,332200;-48,889
CONCEBRA;2017;BR-60;GO;90,000;Anápolis;Principal;Crescente;Ativo;;-16,343506;-48,903
CONCEBRA;2017;BR-60;GO;95,150;Anápolis;Principal;Crescente;Ativo;;-16,366500;-48,938
CONCEBRA;2017;BR-60;GO;101,000;Anápolis;Principal;Crescente;Ativo;;-16,402900;-48,977
CONCEBRA;2017;BR-153;MG;5,000;Araporã;Principal;Crescente;Ativo;;-18,468800;-49,188
CONCEBRA;2017;BR-262;MG;692,000;Araxá;Principal;Crescente;Ativo;;-19,567800;-46,985
CONCEBRA;2017;BR-262;MG;694,000;Araxá;Principal;Crescente;Ativo;;-19,566800;-46,983
CONCEBRA;2017;BR-262;MG;677,000;Araxá;Principal;Crescente;Ativo;;-19,553600;-46,881
CONCEBRA;2017;BR-262;MG;473,000;Bom Despacho;Principal;Crescente;Ativo;;-19,788700;-45,222
CONCEBRA;2017;BR-262;MG;474,000;Bom Despacho;Principal;Crescente;Ativo;;-19,786800;-45,232
CONCEBRA;2017;BR-262;MG;482,000;Bom Despacho;Principal;Crescente;Ativo;;-19,784900;-45,275
CONCEBRA;2017;BR-60;DF;3,000;Brasília;Principal;Crescente;Ativo;;-15,890900;-48,088
CONCEBRA;2017;BR-262;MG;863,500;Conceição das Alagoas;Principal;Crescente;Ativo;;-19,776951;-48,458
CONCEBRA;2017;BR-262;MG;878,000;Campo Florido;Principal;Crescente;Ativo;;-19,761200;-48,593
CONCEBRA;2017;BR-262;MG;597,000;Campos Altos;Principal;Crescente;Ativo;;-19,648100;-46,239
CONCEBRA;2017;BR-262;MG;600,800;Campos Altos;Principal;Crescente;Ativo;;-19,647341;-46,240
CONCEBRA;2017;BR-153;MG;34,000;Centralina;Principal;Crescente;Ativo;;-18,709861;-49,139
CONCEBRA;2017;BR-153;MG;43,000;Canápolis;Principal;Crescente;Ativo;;-18,771389;-49,073
CONCEBRA;2017;BR-153;MG;175,000;Comendador Gomes;Principal;Crescente;Ativo;;-19,758000;-48,967
CONCEBRA;2017;BR-262;MG;910,250;Comendador Gomes;Principal;Crescente;Ativo;;-19,647100;-48,831
CONCEBRA;2017;BR-262;MG;864,000;Conceição das Alagoas;Principal;Crescente;Ativo;;-19,777100;-48,457
CONCEBRA;2017;BR-262;MG;425,304;São Gonçalo do Pará;Principal;Crescente;Ativo;;-19,890400;-44,822
CONCEBRA;2017;BR-262;MG;426,000;São Gonçalo do Pará;Principal;Crescente;Ativo;;-19,888472;-44,827
CONCEBRA;2017;BR-262;MG;557,000;Córrego Danta;Principal;Crescente;Ativo;;-19,746278;-45,949
CONCEBRA;2017;BR-262;MG;579,000;Córrego Danta;Principal;Crescente;Ativo;;-19,656500;-46,068
CONCEBRA;2017;BR-262;MG;389,400;Florestal;Principal;Crescente;Ativo;;-19,909615;-44,507
CONCEBRA;2017;BR-262;MG;389,000;Florestal;Principal;Crescente;Ativo;;-19,909700;-44,507
CONCEBRA;2017;BR-153;MG;227,900;Fronteira;Principal;Crescente;Ativo;;-20,142521;-49,110
CONCEBRA;2017;BR-153;MG;228,000;Fronteira;Principal;Crescente;Ativo;;-20,147900;-49,111
CONCEBRA;2017;BR-153;MG;239,000;Fronteira;Principal;Crescente;Ativo;;-20,257700;-49,176
CONCEBRA;2017;BR-153;MG;185,000;Frutal;Principal;Crescente;Ativo;;-19,839400;-48,965
CONCEBRA;2017;BR-153;MG;193,000;Frutal;Principal;Crescente;Ativo;;-19,915200;-48,963
CONCEBRA;2017;BR-153;MG;197,000;Frutal;Principal;Crescente;Ativo;;-19,947500;-48,968
CONCEBRA;2017;BR-153;MG;223,000;Frutal;Principal;Crescente;Ativo;;-20,124900;-49,105
CONCEBRA;2017;BR-60;GO;106,000;Goianápolis;Principal;Crescente;Ativo;;-16,430200;-49,017
CONCEBRA;2017;BR-60;GO;112,150;Goianápolis;Principal;Crescente;Ativo;;-16,452100;-49,051
CONCEBRA;2017;BR-153;MG;131,000;Prata;Principal;Crescente;Ativo;;-19,497000;-48,854
CONCEBRA;2017;BR-153;MG;143,000;Prata;Principal;Crescente;Ativo;;-19,598600;-48,834
CONCEBRA;2017;BR-153;GO;553,100;Piracanjuba;Principal;Crescente;Ativo;;-17,163180;-49,213
CONCEBRA;2017;BR-153;GO;585,000;Professor Jamil;Principal;Crescente;Ativo;;-17,410200;-49,225
CONCEBRA;2017;BR-262;MG;736,900;Perdizes;Principal;Crescente;Ativo;;-19,617614;-47,347
CONCEBRA;2017;BR-262;MG;765,000;Sacramento;Principal;Crescente;Ativo;;-19,686000;-47,678
CONCEBRA;2017;BR-262;MG;601,000;Campos Altos;Principal;Crescente;Ativo;;-19,648097;-46,239
