concessionaria,ano_do_pnv_snv,rodovia,km_m,sentido,latitude,longitude
ECO101,2020,BR-101/ES,444.94,Crescente,-21.110124,-41.263367
ECO101,2020,BR-101/ES,444.94,Decrescente,-21.110124,-41.263367
ECO101,2020,BR-101/ES,444.96,Crescente,-21.110294,-41.263441
ECO101,2020,BR-101/ES,444.96,Decrescente,-21.110294,-41.263441
ECO101,2020,BR-101/ES,444.98,Crescente,-21.110466,-41.263511
ECO101,2020,BR-101/ES,444.98,Decrescente,-21.110466,-41.263511
ECO101,2020,BR-101/ES,445.0,Crescente,-21.110639,-41.263578
ECO101,2020,BR-101/ES,445.0,Decrescente,-21.110639,-41.263578
ECO101,2020,BR-101/ES,445.02,Crescente,-21.110816,-41.263635
ECO101,2020,BR-101/ES,445.02,Decrescente,-21.110816,-41.263635
ECO101,2020,BR-101/ES,445.04,Crescente,-21.110995,-41.263682
ECO101,2020,BR-101/ES,445.04,Decrescente,-21.110995,-41.263682
ECO101,2020,BR-101/ES,445.06,Crescente,-21.111177,-41.263722
ECO101,2020,BR-101/ES,445.06,Decrescente,-21.111177,-41.263722
ECO101,2020,BR-101/ES,445.08,Crescente,-21.111359,-41.263756
ECO101,2020,BR-101/ES,445.08,Decrescente,-21.111359,-41.263756
ECO101,2020,BR-101/ES,445.1,Crescente,-21.111542,-41.263787
ECO101,2020,BR-101/ES,445.1,Decrescente,-21.111542,-41.263787
ECO101,2020,BR-101/ES,445.12,Crescente,-21.111726,-41.263816
ECO101,2020,BR-101/ES,445.12,Decrescente,-21.111726,-41.263816
ECO101,2020,BR-101/ES,445.14,Crescente,-21.111914,-41.26385
ECO101,2020,BR-101/ES,445.14,Decrescente,-21.111914,-41.26385
ECO101,2020,BR-101/ES,445.16,Crescente,-21.112088,-41.263884
ECO101,2020,BR-101/ES,445.16,Decrescente,-21.112088,-41.263884
ECO101,2020,BR-101/ES,445.18,Crescente,-21.112271,-41.26393
ECO101,2020,BR-101/ES,445.18,Decrescente,-21.112271,-41.26393
ECO101,2020,BR-101/ES,445.2,Crescente,-21.112447,-41.263987
ECO101,2020,BR-101/ES,445.2,Decrescente,-21.112447,-41.263987
ECO101,2020,BR-101/ES,445.22,Crescente,-21.112621,-41.264054
ECO101,2020,BR-101/ES,445.22,Decrescente,-21.112621,-41.264054
ECO101,2020,BR-101/ES,445.24,Crescente,-21.112788,-41.264133
ECO101,2020,BR-101/ES,445.24,Decrescente,-21.112788,-41.264133
ECO101,2020,BR-101/ES,445.26,Crescente,-21.11295,-41.264225
ECO101,2020,BR-101/ES,445.26,Decrescente,-21.11295,-41.264225
ECO101,2020,BR-101/ES,445.28,Crescente,-21.113105,-41.264326
ECO101,2020,BR-101/ES,445.28,Decrescente,-21.113105,-41.264326
ECO101,2020,BR-101/ES,445.3,Crescente,-21.113255,-41.264436
ECO101,2020,BR-101/ES,445.3,Decrescente,-21.113255,-41.264436
ECO101,2020,BR-101/ES,445.32,Crescente,-21.113399,-41.264554
ECO101,2020,BR-101/ES,445.32,Decrescente,-21.113399,-41.264554
ECO101,2020,BR-101/ES,445.34,Crescente,-21.113541,-41.264674
ECO101,2020,BR-101/ES,445.34,Decrescente,-21.113541,-41.264674
ECO101,2020,BR-101/ES,445.36,Crescente,-21.113682,-41.264794
ECO101,2020,BR-101/ES,445.36,Decrescente,-21.113682,-41.264794
ECO101,2020,BR-101/ES,445.38,Crescente,-21.113818,-41.26492
ECO101,2020,BR-101/ES,445.38,Decrescente,-21.113818,-41.26492
ECO101,2020,BR-101/ES,445.4,Crescente,-21.113955,-41.265046
ECO101,2020,BR-101/ES,445.4,Decrescente,-21.113955,-41.265046
ECO101,2020,BR-101/ES,445.42,Crescente,-21.114092,-41.265171
ECO101,2020,BR-101/ES,445.42,Decrescente,-21.114092,-41.265171
ECO101,2020,BR-101/ES,445.44,Crescente,-21.114229,-41.265296
ECO101,2020,BR-101/ES,445.44,Decrescente,-21.114229,-41.265296
ECO101,2020,BR-101/ES,445.46,Crescente,-21.114366,-41.265422
ECO101,2020,BR-101/ES,445.46,Decrescente,-21.114366,-41.265422
ECO101,2020,BR-101/ES,445.48,Crescente,-21.114502,-41.265548
ECO101,2020,BR-101/ES,445.48,Decrescente,-21.114502,-41.265548
ECO101,2020,BR-101/ES,445.5,Crescente,-21.114638,-41.265674
ECO101,2020,BR-101/ES,445.5,Decrescente,-21.114638,-41.265674
ECO101,2020,BR-101/ES,445.52,Crescente,-21.114774,-41.265801
ECO101,2020,BR-101/ES,445.52,Decrescente,-21.114774,-41.265801
ECO101,2020,BR-101/ES,445.54,Crescente,-21.114911,-41.265926
ECO101,2020,BR-101/ES,445.54,Decrescente,-21.114911,-41.265926
ECO101,2020,BR-101/ES,445.56,Crescente,-21.115048,-41.266052
ECO101,2020,BR-101/ES,445.56,Decrescente,-21.115048,-41.266052
ECO101,2020,BR-101/ES,445.58,Crescente,-21.115185,-41.266177
ECO101,2020,BR-101/ES,445.58,Decrescente,-21.115185,-41.266177
ECO101,2020,BR-101/ES,445.6,Crescente,-21.115323,-41.266301
ECO101,2020,BR-101/ES,445.6,Decrescente,-21.115323,-41.266301
ECO101,2020,BR-101/ES,445.62,Crescente,-21.115459,-41.266427
ECO101,2020,BR-101/ES,445.62,Decrescente,-21.115459,-41.266427
ECO101,2020,BR-101/ES,445.64,Crescente,-21.115596,-41.266553
ECO101,2020,BR-101/ES,445.64,Decrescente,-21.115596,-41.266553
ECO101,2020,BR-101/ES,445.66,Crescente,-21.115733,-41.266679
ECO101,2020,BR-101/ES,445.66,Decrescente,-21.115733,-41.266679
ECO101,2020,BR-101/ES,445.68,Crescente,-21.115869,-41.266804
ECO101,2020,BR-101/ES,445.68,Decrescente,-21.115869,-41.266804
ECO101,2020,BR-101/ES,445.7,Crescente,-21.116006,-41.26693
ECO101,2020,BR-101/ES,445.7,Decrescente,-21.116006,-41.26693
ECO101,2020,BR-101/ES,445.72,Crescente,-21.116143,-41.267056
ECO101,2020,BR-101/ES,445.72,Decrescente,-21.116143,-41.267056
ECO101,2020,BR-101/ES,445.74,Crescente,-21.116279,-41.267181
ECO101,2020,BR-101/ES,445.74,Decrescente,-21.116279,-41.267181
ECO101,2020,BR-101/ES,445.76,Crescente,-21.116416,-41.267307
ECO101,2020,BR-101/ES,445.76,Decrescente,-21.116416,-41.267307
ECO101,2020,BR-101/ES,445.78,Crescente,-21.116552,-41.267433
ECO101,2020,BR-101/ES,445.78,Decrescente,-21.116552,-41.267433
ECO101,2020,BR-101/ES,445.8,Crescente,-21.116688,-41.26756
ECO101,2020,BR-101/ES,445.8,Decrescente,-21.116688,-41.26756
ECO101,2020,BR-101/ES,445.82,Crescente,-21.116824,-41.267686
ECO101,2020,BR-101/ES,445.82,Decrescente,-21.116824,-41.267686
ECO101,2020,BR-101/ES,445.84,Crescente,-21.116961,-41.267812
ECO101,2020,BR-101/ES,445.84,Decrescente,-21.116961,-41.267812
ECO101,2020,BR-101/ES,445.86,Crescente,-21.117098,-41.267938
ECO101,2020,BR-101/ES,445.86,Decrescente,-21.117098,-41.267938
ECO101,2020,BR-101/ES,445.88,Crescente,-21.117234,-41.268064
ECO101,2020,BR-101/ES,445.88,Decrescente,-21.117234,-41.268064
ECO101,2020,BR-101/ES,445.9,Crescente,-21.117371,-41.268189
ECO101,2020,BR-101/ES,445.9,Decrescente,-21.117371,-41.268189
ECO101,2020,BR-101/ES,445.92,Crescente,-21.117506,-41.268316
ECO101,2020,BR-101/ES,445.92,Decrescente,-21.117506,-41.268316
ECO101,2020,BR-101/ES,445.94,Crescente,-21.117641,-41.268444
ECO101,2020,BR-101/ES,445.94,Decrescente,-21.117641,-41.268444
ECO101,2020,BR-101/ES,445.96,Crescente,-21.117774,-41.268574
ECO101,2020,BR-101/ES,445.96,Decrescente,-21.117774,-41.268574
ECO101,2020,BR-101/ES,445.98,Crescente,-21.117903,-41.268707
ECO101,2020,BR-101/ES,445.98,Decrescente,-21.117903,-41.268707
ECO101,2020,BR-101/ES,446.0,Crescente,-21.118028,-41.268833
ECO101,2020,BR-101/ES,446.0,Decrescente,-21.118028,-41.268833
ECO101,2020,BR-101/ES,446.02,Crescente,-21.118159,-41.268976
ECO101,2020,BR-101/ES,446.02,Decrescente,-21.118159,-41.268976
ECO101,2020,BR-101/ES,446.04,Crescente,-21.118282,-41.269115
ECO101,2020,BR-101/ES,446.04,Decrescente,-21.118282,-41.269115
ECO101,2020,BR-101/ES,446.06,Crescente,-21.118402,-41.269257
ECO101,2020,BR-101/ES,446.06,Decrescente,-21.118402,-41.269257
ECO101,2020,BR-101/ES,446.08,Crescente,-21.11852,-41.2694
ECO101,2020,BR-101/ES,446.08,Decrescente,-21.11852,-41.2694
ECO101,2020,BR-101/ES,446.1,Crescente,-21.118635,-41.269546
ECO101,2020,BR-101/ES,446.1,Decrescente,-21.118635,-41.269546
ECO101,2020,BR-101/ES,446.12,Crescente,-21.118747,-41.269694
ECO101,2020,BR-101/ES,446.12,Decrescente,-21.118747,-41.269694
ECO101,2020,BR-101/ES,446.14,Crescente,-21.118855,-41.269845
ECO101,2020,BR-101/ES,446.14,Decrescente,-21.118855,-41.269845
ECO101,2020,BR-101/ES,446.16,Crescente,-21.11896,-41.269998
ECO101,2020,BR-101/ES,446.16,Decrescente,-21.11896,-41.269998
ECO101,2020,BR-101/ES,446.18,Crescente,-21.119066,-41.270151
ECO101,2020,BR-101/ES,446.18,Decrescente,-21.119066,-41.270151
ECO101,2020,BR-101/ES,446.2,Crescente,-21.119176,-41.270301
ECO101,2020,BR-101/ES,446.2,Decrescente,-21.119176,-41.270301
ECO101,2020,BR-101/ES,446.22,Crescente,-21.119283,-41.270452
ECO101,2020,BR-101/ES,446.22,Decrescente,-21.119283,-41.270452
ECO101,2020,BR-101/ES,446.24,Crescente,-21.119383,-41.270609
ECO101,2020,BR-101/ES,446.24,Decrescente,-21.119383,-41.270609
ECO101,2020,BR-101/ES,446.26,Crescente,-21.119481,-41.270761
ECO101,2020,BR-101/ES,446.26,Decrescente,-21.119481,-41.270761
ECO101,2020,BR-101/ES,446.28,Crescente,-21.119583,-41.270922
ECO101,2020,BR-101/ES,446.28,Decrescente,-21.119583,-41.270922
ECO101,2020,BR-101/ES,446.3,Crescente,-21.119681,-41.271079
ECO101,2020,BR-101/ES,446.3,Decrescente,-21.119681,-41.271079
ECO101,2020,BR-101/ES,446.32,Crescente,-21.11978,-41.271234
ECO101,2020,BR-101/ES,446.32,Decrescente,-21.11978,-41.271234
ECO101,2020,BR-101/ES,446.34,Crescente,-21.119878,-41.271394
ECO101,2020,BR-101/ES,446.34,Decrescente,-21.119878,-41.271394
ECO101,2020,BR-101/ES,446.36,Crescente,-21.119973,-41.271548
ECO101,2020,BR-101/ES,446.36,Decrescente,-21.119973,-41.271548
ECO101,2020,BR-101/ES,446.38,Crescente,-21.120067,-41.271713
ECO101,2020,BR-101/ES,446.38,Decrescente,-21.120067,-41.271713
ECO101,2020,BR-101/ES,446.4,Crescente,-21.120159,-41.271874
ECO101,2020,BR-101/ES,446.4,Decrescente,-21.120159,-41.271874
ECO101,2020,BR-101/ES,446.42,Crescente,-21.120256,-41.272033
ECO101,2020,BR-101/ES,446.42,Decrescente,-21.120256,-41.272033
ECO101,2020,BR-101/ES,446.44,Crescente,-21.120357,-41.272189
ECO101,2020,BR-101/ES,446.44,Decrescente,-21.120357,-41.272189
ECO101,2020,BR-101/ES,446.46,Crescente,-21.120463,-41.272341
ECO101,2020,BR-101/ES,446.46,Decrescente,-21.120463,-41.272341
ECO101,2020,BR-101/ES,446.48,Crescente,-21.120576,-41.272488
ECO101,2020,BR-101/ES,446.48,Decrescente,-21.120576,-41.272488
ECO101,2020,BR-101/ES,446.5,Crescente,-21.120697,-41.272629
ECO101,2020,BR-101/ES,446.5,Decrescente,-21.120697,-41.272629
ECO101,2020,BR-101/ES,446.52,Crescente,-21.120825,-41.272763
ECO101,2020,BR-101/ES,446.52,Decrescente,-21.120825,-41.272763
ECO101,2020,BR-101/ES,446.54,Crescente,-21.120962,-41.272889
ECO101,2020,BR-101/ES,446.54,Decrescente,-21.120962,-41.272889
ECO101,2020,BR-101/ES,446.56,Crescente,-21.121099,-41.273014
ECO101,2020,BR-101/ES,446.56,Decrescente,-21.121099,-41.273014
ECO101,2020,BR-101/ES,446.58,Crescente,-21.121237,-41.273138
ECO101,2020,BR-101/ES,446.58,Decrescente,-21.121237,-41.273138
ECO101,2020,BR-101/ES,446.6,Crescente,-21.12138,-41.273256
ECO101,2020,BR-101/ES,446.6,Decrescente,-21.12138,-41.273256
ECO101,2020,BR-101/ES,446.62,Crescente,-21.12153,-41.273367
ECO101,2020,BR-101/ES,446.62,Decrescente,-21.12153,-41.273367
ECO101,2020,BR-101/ES,446.64,Crescente,-21.12168,-41.273486
ECO101,2020,BR-101/ES,446.64,Decrescente,-21.12168,-41.273486
ECO101,2020,BR-101/ES,446.66,Crescente,-21.12182,-41.273598
ECO101,2020,BR-101/ES,446.66,Decrescente,-21.12182,-41.273598
ECO101,2020,BR-101/ES,446.68,Crescente,-21.121964,-41.273716
ECO101,2020,BR-101/ES,446.68,Decrescente,-21.121964,-41.273716
ECO101,2020,BR-101/ES,446.7,Crescente,-21.122107,-41.273834
ECO101,2020,BR-101/ES,446.7,Decrescente,-21.122107,-41.273834
ECO101,2020,BR-101/ES,446.72,Crescente,-21.12225,-41.273952
ECO101,2020,BR-101/ES,446.72,Decrescente,-21.12225,-41.273952
ECO101,2020,BR-101/ES,446.74,Crescente,-21.122394,-41.27407
ECO101,2020,BR-101/ES,446.74,Decrescente,-21.122394,-41.27407
ECO101,2020,BR-101/ES,446.76,Crescente,-21.122538,-41.274187
ECO101,2020,BR-101/ES,446.76,Decrescente,-21.122538,-41.274187
ECO101,2020,BR-101/ES,446.78,Crescente,-21.122683,-41.274302
ECO101,2020,BR-101/ES,446.78,Decrescente,-21.122683,-41.274302
ECO101,2020,BR-101/ES,446.8,Crescente,-21.122829,-41.274418
ECO101,2020,BR-101/ES,446.8,Decrescente,-21.122829,-41.274418
ECO101,2020,BR-101/ES,446.82,Crescente,-21.122974,-41.274534
ECO101,2020,BR-101/ES,446.82,Decrescente,-21.122974,-41.274534
ECO101,2020,BR-101/ES,446.84,Crescente,-21.123124,-41.274655
ECO101,2020,BR-101/ES,446.84,Decrescente,-21.123124,-41.274655
ECO101,2020,BR-101/ES,446.86,Crescente,-21.123264,-41.274766
ECO101,2020,BR-101/ES,446.86,Decrescente,-21.123264,-41.274766
ECO101,2020,BR-101/ES,446.88,Crescente,-21.123408,-41.274883
ECO101,2020,BR-101/ES,446.88,Decrescente,-21.123408,-41.274883
ECO101,2020,BR-101/ES,446.9,Crescente,-21.123552,-41.275
ECO101,2020,BR-101/ES,446.9,Decrescente,-21.123552,-41.275
ECO101,2020,BR-101/ES,446.92,Crescente,-21.123697,-41.275117
ECO101,2020,BR-101/ES,446.92,Decrescente,-21.123697,-41.275117
ECO101,2020,BR-101/ES,446.94,Crescente,-21.123843,-41.275231
ECO101,2020,BR-101/ES,446.94,Decrescente,-21.123843,-41.275231
ECO101,2020,BR-101/ES,446.96,Crescente,-21.123992,-41.275341
ECO101,2020,BR-101/ES,446.96,Decrescente,-21.123992,-41.275341
ECO101,2020,BR-101/ES,446.98,Crescente,-21.124149,-41.275441
ECO101,2020,BR-101/ES,446.98,Decrescente,-21.124149,-41.275441
ECO101,2020,BR-101/ES,447.0,Crescente,-21.124312,-41.275529
ECO101,2020,BR-101/ES,447.0,Decrescente,-21.124312,-41.275529
ECO101,2020,BR-101/ES,447.02,Crescente,-21.124477,-41.275597
ECO101,2020,BR-101/ES,447.02,Decrescente,-21.124477,-41.275597
ECO101,2020,BR-101/ES,447.04,Crescente,-21.124662,-41.275651
ECO101,2020,BR-101/ES,447.04,Decrescente,-21.124662,-41.275651
ECO101,2020,BR-101/ES,447.06,Crescente,-21.124844,-41.27569
ECO101,2020,BR-101/ES,447.06,Decrescente,-21.124844,-41.27569
ECO101,2020,BR-101/ES,447.08,Crescente,-21.125027,-41.275721
ECO101,2020,BR-101/ES,447.08,Decrescente,-21.125027,-41.275721
ECO101,2020,BR-101/ES,447.1,Crescente,-21.125211,-41.275746
ECO101,2020,BR-101/ES,447.1,Decrescente,-21.125211,-41.275746
ECO101,2020,BR-101/ES,447.12,Crescente,-21.125395,-41.275769
ECO101,2020,BR-101/ES,447.12,Decrescente,-21.125395,-41.275769
ECO101,2020,BR-101/ES,447.14,Crescente,-21.125579,-41.275793
ECO101,2020,BR-101/ES,447.14,Decrescente,-21.125579,-41.275793
ECO101,2020,BR-101/ES,447.16,Crescente,-21.125763,-41.275816
ECO101,2020,BR-101/ES,447.16,Decrescente,-21.125763,-41.275816
ECO101,2020,BR-101/ES,447.18,Crescente,-21.125943,-41.275838
ECO101,2020,BR-101/ES,447.18,Decrescente,-21.125943,-41.275838
ECO101,2020,BR-101/ES,447.2,Crescente,-21.126132,-41.275864
ECO101,2020,BR-101/ES,447.2,Decrescente,-21.126132,-41.275864
ECO101,2020,BR-101/ES,447.22,Crescente,-21.126315,-41.275893
ECO101,2020,BR-101/ES,447.22,Decrescente,-21.126315,-41.275893
ECO101,2020,BR-101/ES,447.24,Crescente,-21.126498,-41.275925
ECO101,2020,BR-101/ES,447.24,Decrescente,-21.126498,-41.275925
ECO101,2020,BR-101/ES,447.26,Crescente,-21.126678,-41.275971
ECO101,2020,BR-101/ES,447.26,Decrescente,-21.126678,-41.275971
ECO101,2020,BR-101/ES,447.28,Crescente,-21.126853,-41.276033
ECO101,2020,BR-101/ES,447.28,Decrescente,-21.126853,-41.276033
ECO101,2020,BR-101/ES,447.3,Crescente,-21.127021,-41.276112
ECO101,2020,BR-101/ES,447.3,Decrescente,-21.127021,-41.276112
ECO101,2020,BR-101/ES,447.32,Crescente,-21.127179,-41.276209
ECO101,2020,BR-101/ES,447.32,Decrescente,-21.127179,-41.276209
ECO101,2020,BR-101/ES,447.34,Crescente,-21.127325,-41.276323
ECO101,2020,BR-101/ES,447.34,Decrescente,-21.127325,-41.276323
ECO101,2020,BR-101/ES,447.36,Crescente,-21.127459,-41.276451
ECO101,2020,BR-101/ES,447.36,Decrescente,-21.127459,-41.276451
ECO101,2020,BR-101/ES,447.38,Crescente,-21.127581,-41.276595
ECO101,2020,BR-101/ES,447.38,Decrescente,-21.127581,-41.276595
ECO101,2020,BR-101/ES,447.4,Crescente,-21.127682,-41.276747
ECO101,2020,BR-101/ES,447.4,Decrescente,-21.127682,-41.276747
ECO101,2020,BR-101/ES,447.42,Crescente,-21.127771,-41.27691
ECO101,2020,BR-101/ES,447.42,Decrescente,-21.127771,-41.27691
ECO101,2020,BR-101/ES,447.44,Crescente,-21.127845,-41.27708
ECO101,2020,BR-101/ES,447.44,Decrescente,-21.127845,-41.27708
ECO101,2020,BR-101/ES,447.46,Crescente,-21.127905,-41.277256
ECO101,2020,BR-101/ES,447.46,Decrescente,-21.127905,-41.277256
ECO101,2020,BR-101/ES,447.48,Crescente,-21.127949,-41.277436
ECO101,2020,BR-101/ES,447.48,Decrescente,-21.127949,-41.277436
ECO101,2020,BR-101/ES,447.5,Crescente,-21.127986,-41.277618
ECO101,2020,BR-101/ES,447.5,Decrescente,-21.127986,-41.277618
ECO101,2020,BR-101/ES,447.52,Crescente,-21.128023,-41.277809
ECO101,2020,BR-101/ES,447.52,Decrescente,-21.128023,-41.277809
ECO101,2020,BR-101/ES,447.54,Crescente,-21.12805,-41.27798
ECO101,2020,BR-101/ES,447.54,Decrescente,-21.12805,-41.27798
ECO101,2020,BR-101/ES,447.56,Crescente,-21.128079,-41.278167
ECO101,2020,BR-101/ES,447.56,Decrescente,-21.128079,-41.278167
ECO101,2020,BR-101/ES,447.58,Crescente,-21.128108,-41.278351
ECO101,2020,BR-101/ES,447.58,Decrescente,-21.128108,-41.278351
ECO101,2020,BR-101/ES,447.6,Crescente,-21.128138,-41.278534
ECO101,2020,BR-101/ES,447.6,Decrescente,-21.128138,-41.278534
ECO101,2020,BR-101/ES,447.62,Crescente,-21.128168,-41.278717
ECO101,2020,BR-101/ES,447.62,Decrescente,-21.128168,-41.278717
ECO101,2020,BR-101/ES,447.64,Crescente,-21.128197,-41.2789
ECO101,2020,BR-101/ES,447.64,Decrescente,-21.128197,-41.2789
ECO101,2020,BR-101/ES,447.66,Crescente,-21.128228,-41.279084
ECO101,2020,BR-101/ES,447.66,Decrescente,-21.128228,-41.279084
ECO101,2020,BR-101/ES,447.68,Crescente,-21.128263,-41.279266
ECO101,2020,BR-101/ES,447.68,Decrescente,-21.128263,-41.279266
ECO101,2020,BR-101/ES,447.7,Crescente,-21.128308,-41.279446
ECO101,2020,BR-101/ES,447.7,Decrescente,-21.128308,-41.279446
ECO101,2020,BR-101/ES,447.72,Crescente,-21.12837,-41.279621
ECO101,2020,BR-101/ES,447.72,Decrescente,-21.12837,-41.279621
ECO101,2020,BR-101/ES,447.74,Crescente,-21.128457,-41.279785
ECO101,2020,BR-101/ES,447.74,Decrescente,-21.128457,-41.279785
ECO101,2020,BR-101/ES,447.76,Crescente,-21.128568,-41.279944
ECO101,2020,BR-101/ES,447.76,Decrescente,-21.128568,-41.279944
ECO101,2020,BR-101/ES,447.78,Crescente,-21.128689,-41.280073
ECO101,2020,BR-101/ES,447.78,Decrescente,-21.128689,-41.280073
ECO101,2020,BR-101/ES,447.8,Crescente,-21.128836,-41.280195
ECO101,2020,BR-101/ES,447.8,Decrescente,-21.128836,-41.280195
ECO101,2020,BR-101/ES,447.82,Crescente,-21.128988,-41.280291
ECO101,2020,BR-101/ES,447.82,Decrescente,-21.128988,-41.280291
ECO101,2020,BR-101/ES,447.84,Crescente,-21.129157,-41.280369
ECO101,2020,BR-101/ES,447.84,Decrescente,-21.129157,-41.280369
ECO101,2020,BR-101/ES,447.86,Crescente,-21.129334,-41.280424
ECO101,2020,BR-101/ES,447.86,Decrescente,-21.129334,-41.280424
ECO101,2020,BR-101/ES,447.88,Crescente,-21.129518,-41.280449
ECO101,2020,BR-101/ES,447.88,Decrescente,-21.129518,-41.280449
ECO101,2020,BR-101/ES,447.9,Crescente,-21.129703,-41.280456
ECO101,2020,BR-101/ES,447.9,Decrescente,-21.129703,-41.280456
ECO101,2020,BR-101/ES,447.92,Crescente,-21.129889,-41.280454
ECO101,2020,BR-101/ES,447.92,Decrescente,-21.129889,-41.280454
ECO101,2020,BR-101/ES,447.94,Crescente,-21.130074,-41.280449
ECO101,2020,BR-101/ES,447.94,Decrescente,-21.130074,-41.280449
ECO101,2020,BR-101/ES,447.96,Crescente,-21.13026,-41.280442
ECO101,2020,BR-101/ES,447.96,Decrescente,-21.13026,-41.280442
ECO101,2020,BR-101/ES,447.98,Crescente,-21.130446,-41.280437
ECO101,2020,BR-101/ES,447.98,Decrescente,-21.130446,-41.280437
ECO101,2020,BR-101/ES,448.0,Crescente,-21.130631,-41.280436
ECO101,2020,BR-101/ES,448.0,Decrescente,-21.130631,-41.280436
ECO101,2020,BR-101/ES,448.02,Crescente,-21.130816,-41.280425
ECO101,2020,BR-101/ES,448.02,Decrescente,-21.130816,-41.280425
ECO101,2020,BR-101/ES,448.04,Crescente,-21.130998,-41.280386
ECO101,2020,BR-101/ES,448.04,Decrescente,-21.130998,-41.280386
ECO101,2020,BR-101/ES,448.06,Crescente,-21.13117,-41.28034
ECO101,2020,BR-101/ES,448.06,Decrescente,-21.13117,-41.28034
ECO101,2020,BR-101/ES,448.08,Crescente,-21.131355,-41.280286
ECO101,2020,BR-101/ES,448.08,Decrescente,-21.131355,-41.280286
ECO101,2020,BR-101/ES,448.1,Crescente,-21.131527,-41.280217
ECO101,2020,BR-101/ES,448.1,Decrescente,-21.131527,-41.280217
ECO101,2020,BR-101/ES,448.12,Crescente,-21.131696,-41.280138
ECO101,2020,BR-101/ES,448.12,Decrescente,-21.131696,-41.280138
ECO101,2020,BR-101/ES,448.14,Crescente,-21.131868,-41.280059
ECO101,2020,BR-101/ES,448.14,Decrescente,-21.131868,-41.280059
ECO101,2020,BR-101/ES,448.16,Crescente,-21.132035,-41.279988
ECO101,2020,BR-101/ES,448.16,Decrescente,-21.132035,-41.279988
ECO101,2020,BR-101/ES,448.18,Crescente,-21.132206,-41.279914
ECO101,2020,BR-101/ES,448.18,Decrescente,-21.132206,-41.279914
ECO101,2020,BR-101/ES,448.2,Crescente,-21.132375,-41.279838
ECO101,2020,BR-101/ES,448.2,Decrescente,-21.132375,-41.279838
ECO101,2020,BR-101/ES,448.22,Crescente,-21.132544,-41.279762
ECO101,2020,BR-101/ES,448.22,Decrescente,-21.132544,-41.279762
ECO101,2020,BR-101/ES,448.24,Crescente,-21.132714,-41.279681
ECO101,2020,BR-101/ES,448.24,Decrescente,-21.132714,-41.279681
ECO101,2020,BR-101/ES,448.26,Crescente,-21.132877,-41.279605
ECO101,2020,BR-101/ES,448.26,Decrescente,-21.132877,-41.279605
ECO101,2020,BR-101/ES,448.28,Crescente,-21.133054,-41.279522
ECO101,2020,BR-101/ES,448.28,Decrescente,-21.133054,-41.279522
ECO101,2020,BR-101/ES,448.3,Crescente,-21.133216,-41.279446
ECO101,2020,BR-101/ES,448.3,Decrescente,-21.133216,-41.279446
ECO101,2020,BR-101/ES,448.32,Crescente,-21.133385,-41.279368
ECO101,2020,BR-101/ES,448.32,Decrescente,-21.133385,-41.279368
ECO101,2020,BR-101/ES,448.34,Crescente,-21.133554,-41.27929
ECO101,2020,BR-101/ES,448.34,Decrescente,-21.133554,-41.27929
ECO101,2020,BR-101/ES,448.36,Crescente,-21.133723,-41.279214
ECO101,2020,BR-101/ES,448.36,Decrescente,-21.133723,-41.279214
ECO101,2020,BR-101/ES,448.38,Crescente,-21.133891,-41.279137
ECO101,2020,BR-101/ES,448.38,Decrescente,-21.133891,-41.279137
ECO101,2020,BR-101/ES,448.4,Crescente,-21.134061,-41.27906
ECO101,2020,BR-101/ES,448.4,Decrescente,-21.134061,-41.27906
ECO101,2020,BR-101/ES,448.42,Crescente,-21.134232,-41.278989
ECO101,2020,BR-101/ES,448.42,Decrescente,-21.134232,-41.278989
ECO101,2020,BR-101/ES,448.44,Crescente,-21.134403,-41.278916
ECO101,2020,BR-101/ES,448.44,Decrescente,-21.134403,-41.278916
ECO101,2020,BR-101/ES,448.46,Crescente,-21.134573,-41.278841
ECO101,2020,BR-101/ES,448.46,Decrescente,-21.134573,-41.278841
ECO101,2020,BR-101/ES,448.48,Crescente,-21.134744,-41.278769
ECO101,2020,BR-101/ES,448.48,Decrescente,-21.134744,-41.278769
ECO101,2020,BR-101/ES,448.5,Crescente,-21.134915,-41.278697
ECO101,2020,BR-101/ES,448.5,Decrescente,-21.134915,-41.278697
ECO101,2020,BR-101/ES,448.52,Crescente,-21.135088,-41.27863
ECO101,2020,BR-101/ES,448.52,Decrescente,-21.135088,-41.27863
ECO101,2020,BR-101/ES,448.54,Crescente,-21.135262,-41.278563
ECO101,2020,BR-101/ES,448.54,Decrescente,-21.135262,-41.278563
ECO101,2020,BR-101/ES,448.56,Crescente,-21.135446,-41.278505
ECO101,2020,BR-101/ES,448.56,Decrescente,-21.135446,-41.278505
ECO101,2020,BR-101/ES,448.58,Crescente,-21.135618,-41.278458
ECO101,2020,BR-101/ES,448.58,Decrescente,-21.135618,-41.278458
ECO101,2020,BR-101/ES,448.6,Crescente,-21.135798,-41.278414
ECO101,2020,BR-101/ES,448.6,Decrescente,-21.135798,-41.278414
ECO101,2020,BR-101/ES,448.62,Crescente,-21.135979,-41.278371
ECO101,2020,BR-101/ES,448.62,Decrescente,-21.135979,-41.278371
ECO101,2020,BR-101/ES,448.64,Crescente,-21.13616,-41.278331
ECO101,2020,BR-101/ES,448.64,Decrescente,-21.13616,-41.278331
