concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;tipo_tracado;km_m_inicial;latitude_inicial;longitude_inicial;km_m_final;latitude_final;longitude_final
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;389,438;-21,259394;-54,446915;389,708;-21,256961;-54,447646
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;392,409;-21,233550;-54,454865;392,643;-21,231463;-54,455481
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;396,610;-21,196636;-54,464054;396,659;-21,196284;-54,464141
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;398,096;-21,184367;-54,469614;398,282;-21,182724;-54,470413
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;399,347;-21,174030;-54,474669;399,378;-21,173865;-54,474749
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;399,704;-21,170956;-54,475739;399,760;-21,170417;-54,475799
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;402,378;-21,146956;-54,476713;402,824;-21,142826;-54,477094
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;417,996;-21,009286;-54,508737;418,074;-21,008568;-54,508661
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;442,525;-20,790327;-54,521834;442,697;-20,788904;-54,522096
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;453,647;-20,693773;-54,550961;453,862;-20,691864;-54,551543
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;456,278;-20,671178;-54,558375;456,533;-20,668933;-54,559101
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;459,103;-20,646534;-54,565869;459,171;-20,646013;-54,566027
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;460,364;-20,635747;-54,569693;460,469;-20,634898;-54,570016
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;460,968;-20,630625;-54,571560;461,072;-20,629771;-54,571871
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;461,107;-20,629430;-54,571995;461,176;-20,628913;-54,572168
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;466,882;-20,580294;-54,578445;467,038;-20,579580;-54,577338
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;468,306;-20,572931;-54,567304;468,784;-20,570146;-54,563806
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;471,681;-20,546568;-54,559227;471,790;-20,545735;-54,559596
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;472,993;-20,535606;-54,563671;473,257;-20,533417;-54,564566
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;479,229;-20,485938;-54,559282;479,532;-20,483230;-54,559316
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;479,844;-20,480342;-54,559325;479,955;-20,479440;-54,559340
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;482,347;-20,461142;-54,551816;482,527;-20,460187;-54,550421
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;487,382;-20,421114;-54,546259;487,664;-20,418642;-54,546811
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;494,267;-20,370854;-54,532881;494,491;-20,369176;-54,531756
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;494,674;-20,367812;-54,530819;494,759;-20,367208;-54,530400
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;512,437;-20,219839;-54,474771;512,676;-20,217891;-54,473768
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;527,095;-20,097040;-54,437478;527,195;-20,096215;-54,437090
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;530,503;-20,068492;-54,425051;530,545;-20,068158;-54,424907
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;533,734;-20,041681;-54,413180;533,740;-20,041515;-54,413106
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;536,548;-20,018219;-54,402739;536,578;-20,018053;-54,402666
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;537,251;-20,012385;-54,400175;537,257;-20,012385;-54,400175
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;542,862;-19,965484;-54,379739;542,864;-19,965484;-54,379739
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;545,142;-19,946451;-54,371464;545,142;-19,946451;-54,371464
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;549,739;-19,907181;-54,371969;550,049;-19,904396;-54,372749
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;553,305;-19,875438;-54,371600;553,320;-19,875267;-54,371540
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;556,745;-19,844858;-54,369566;556,747;-19,844858;-54,369566
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;560,554;-19,810594;-54,371113;560,885;-19,807527;-54,371176
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;566,676;-19,756850;-54,358141;566,689;-19,756675;-54,358095
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;569,205;-19,734606;-54,352287;569,456;-19,732503;-54,351741
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;580,116;-19,641002;-54,366083;580,123;-19,640854;-54,366191
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;580,746;-19,636256;-54,369557;580,754;-19,636256;-54,369557
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;586,092;-19,596682;-54,398588;586,273;-19,595348;-54,399566
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;587,504;-19,585868;-54,405842;587,965;-19,582387;-54,408226
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;589,660;-19,570624;-54,418320;590,080;-19,567516;-54,420926
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;592,341;-19,550411;-54,432650;592,997;-19,545869;-54,436378
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;595,203;-19,534229;-54,453576;595,831;-19,530659;-54,458096
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;597,932;-19,514990;-54,469338;598,300;-19,512120;-54,471316
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;601,424;-19,487003;-54,484768;601,902;-19,483360;-54,487218
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;604,366;-19,467086;-54,503154;604,634;-19,465396;-54,504871
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;606,887;-19,451542;-54,520665;607,261;-19,449132;-54,523238
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;610,730;-19,425653;-54,544961;610,735;-19,425653;-54,544961
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;611,513;-19,420364;-54,549862;611,568;-19,419957;-54,550239
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;611,646;-19,419413;-54,550739;611,717;-19,419002;-54,551112
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;612,417;-19,414265;-54,555521;612,775;-19,411719;-54,557645
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;615,697;-19,388984;-54,571714;615,700;-19,388829;-54,571810
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;618,347;-19,368252;-54,584491;618,348;-19,368252;-54,584491
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;622,060;-19,339404;-54,602242;622,062;-19,339248;-54,602338
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;623,957;-19,324583;-54,611346;623,961;-19,324427;-54,611442
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;624,417;-19,320993;-54,613547;624,843;-19,317637;-54,615783
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;626,912;-19,302727;-54,627496;626,911;-19,302727;-54,627496
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;627,303;-19,299832;-54,629771;627,669;-19,297288;-54,631899
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;628,492;-19,291819;-54,637157;628,498;-19,291819;-54,637157
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;630,296;-19,279810;-54,648691;630,704;-19,276918;-54,651272
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;634,690;-19,247759;-54,673392;634,859;-19,246581;-54,674274
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;639,628;-19,225247;-54,710774;639,972;-19,224342;-54,713861
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;649,586;-19,157770;-54,761136;649,708;-19,156745;-54,761506
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;650,099;-19,153387;-54,762136;650,514;-19,149598;-54,762231
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;663,588;-19,051876;-54,804878;663,890;-19,049812;-54,806722
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;665,042;-19,040998;-54,812620;665,478;-19,037717;-54,814618
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;677,955;-18,937100;-54,830433;678,361;-18,933341;-54,830948
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;679,355;-18,925330;-54,834730;679,679;-18,922803;-54,836200
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;685,744;-18,873318;-54,832101;686,113;-18,870844;-54,829886
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;689,212;-18,845693;-54,817147;689,273;-18,845200;-54,816912
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;695,443;-18,791773;-54,826071;695,796;-18,788817;-54,826936
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;701,798;-18,736866;-54,818712;701,806;-18,736691;-54,818665
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;707,678;-18,685648;-54,814875;707,963;-18,683108;-54,813889
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;709,565;-18,670495;-54,806541;709,930;-18,667688;-54,804822
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;711,787;-18,654300;-54,794202;711,955;-18,653158;-54,793274
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;719,581;-18,592103;-54,771575;719,882;-18,589522;-54,770716
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;724,236;-18,554651;-54,752030;724,457;-18,552890;-54,751068
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;725,601;-18,543469;-54,746277;726,650;-18,534825;-54,742462
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;729,450;-18,510273;-54,736178;729,671;-18,508341;-54,735693
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;733,722;-18,475264;-54,719253;733,743;-18,475102;-54,719170
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;733,901;-18,473805;-54,718503;733,926;-18,473643;-54,718420
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;738,166;-18,439271;-54,700776;738,314;-18,438136;-54,700193
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;739,577;-18,428038;-54,694711;739,879;-18,425642;-54,693388
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;743,555;-18,400300;-54,672118;743,824;-18,397967;-54,671101
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;746,472;-18,374711;-54,665783;746,820;-18,371525;-54,665113
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;747,778;-18,363060;-54,664934;747,782;-18,362880;-54,664938
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;753,985;-18,306918;-54,666186;753,988;-18,306918;-54,666186
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;757,635;-18,274065;-54,666941;758,036;-18,270455;-54,667011
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;759,695;-18,256312;-54,661984;759,924;-18,254286;-54,661180
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;762,044;-18,235701;-54,656461;762,219;-18,234292;-54,656127
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;764,574;-18,213125;-54,653748;764,904;-18,210069;-54,653452
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;766,508;-18,195894;-54,651559;766,753;-18,193747;-54,651859
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;768,100;-18,182362;-54,656012;768,312;-18,180515;-54,656776
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;770,473;-18,162834;-54,665370;770,772;-18,160387;-54,666583
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;771,978;-18,152021;-54,673709;772,233;-18,150274;-54,675349
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;774,471;-18,137528;-54,691741;774,855;-18,135407;-54,694561
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;780,210;-18,089135;-54,694461;780,215;-18,089135;-54,694461
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;784,316;-18,052609;-54,688200;784,321;-18,052431;-54,688169
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;787,615;-18,023215;-54,683127;787,780;-18,021612;-54,682850
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;788,950;-18,011377;-54,680547;789,301;-18,008210;-54,679785
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;792,633;-17,978285;-54,678390;792,641;-17,978104;-54,678384
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;793,679;-17,968902;-54,678039;793,966;-17,966195;-54,677936
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;796,510;-17,943772;-54,682722;796,512;-17,943772;-54,682722
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;798,268;-17,928274;-54,686385;798,272;-17,928274;-54,686385
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;802,625;-17,889491;-54,691645;803,369;-17,882850;-54,692140
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;806,901;-17,852813;-54,703545;807,567;-17,847403;-54,706115
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;812,965;-17,807967;-54,735523;812,971;-17,807967;-54,735523
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;813,295;-17,805337;-54,736773;813,304;-17,805173;-54,736851
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;814,154;-17,798268;-54,740131;814,156;-17,798268;-54,740131
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;815,727;-17,785281;-54,746297;815,969;-17,783308;-54,747233
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;819,517;-17,751968;-54,753722;819,617;-17,751081;-54,753898
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;820,814;-17,740436;-54,756012;820,822;-17,740258;-54,756047
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;821,344;-17,735646;-54,756965;821,768;-17,731900;-54,757536
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;825,947;-17,695074;-54,748966;826,322;-17,691725;-54,748187
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;826,433;-17,690838;-54,748013;826,861;-17,686907;-54,747410
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;826,885;-17,686728;-54,747389;827,852;-17,678073;-54,747008
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;828,314;-17,673925;-54,747235;828,318;-17,673925;-54,747235
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;829,461;-17,663470;-54,747911;829,475;-17,663470;-54,747911
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;829,632;-17,662028;-54,748005;831,360;-17,646340;-54,747845
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;832,402;-17,637028;-54,746568;832,566;-17,635596;-54,746367
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;833,909;-17,623602;-54,744695;835,089;-17,612993;-54,744473
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;835,438;-17,609979;-54,745081;836,081;-17,604116;-54,746169
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;836,083;-17,604116;-54,746169;836,829;-17,597447;-54,746068
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;837,717;-17,589631;-54,744577;837,862;-17,588213;-54,744292
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;838,582;-17,581830;-54,743002;838,765;-17,580233;-54,742685
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;839,455;-17,574198;-54,741501;839,775;-17,571358;-54,740946
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;839,826;-17,570823;-54,740860;840,215;-17,567407;-54,740536
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;840,216;-17,567407;-54,740536;840,343;-17,566143;-54,740518
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;840,464;-17,565059;-54,740551;840,508;-17,564699;-54,740571
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;841,376;-17,556953;-54,741150;841,509;-17,555692;-54,741246
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;841,510;-17,555692;-54,741246;841,809;-17,552988;-54,741414
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;843,837;-17,534759;-54,740746;843,847;-17,534579;-54,740738
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;844,273;-17,530789;-54,740580;844,480;-17,528804;-54,740494
MSVIA;2014;BR-163/MS;Principal;Decrescente;Curva;844,732;-17,526648;-54,740274;845,333;-17,521151;-54,739796
MSVIA;2014;BR-163/MS;Principal;Crescente;Tangente;0,000;-24,044444;-54,272226;0,138;-24,043656;-54,273033
MSVIA;2014;BR-163/MS;Principal;Crescente;Tangente;0,139;-24,043656;-54,273033;0,210;-24,043129;-54,273569
MSVIA;2014;BR-163/MS;Principal;Crescente;Curva;0,211;-24,043129;-54,273569;0,331;-24,042794;-54,274625
MSVIA;2014;BR-163/MS;Principal;Crescente;Tangente;0,332;-24,042794;-54,274625;0,344;-24,042849;-54,274812
